"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur","SiteID"
"AM-XBDK01-150101-000001.wav","/XB14_AM_DK01/01_2015/","150101-000001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-001501.wav","/XB14_AM_DK01/01_2015/","150101-001501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-003001.wav","/XB14_AM_DK01/01_2015/","150101-003001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-004501.wav","/XB14_AM_DK01/01_2015/","150101-004501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-010001.wav","/XB14_AM_DK01/01_2015/","150101-010001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-011501.wav","/XB14_AM_DK01/01_2015/","150101-011501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-013001.wav","/XB14_AM_DK01/01_2015/","150101-013001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-014501.wav","/XB14_AM_DK01/01_2015/","150101-014501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-020001.wav","/XB14_AM_DK01/01_2015/","150101-020001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-021501.wav","/XB14_AM_DK01/01_2015/","150101-021501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-023001.wav","/XB14_AM_DK01/01_2015/","150101-023001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-024501.wav","/XB14_AM_DK01/01_2015/","150101-024501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-030001.wav","/XB14_AM_DK01/01_2015/","150101-030001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-031501.wav","/XB14_AM_DK01/01_2015/","150101-031501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-033001.wav","/XB14_AM_DK01/01_2015/","150101-033001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-034501.wav","/XB14_AM_DK01/01_2015/","150101-034501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-040001.wav","/XB14_AM_DK01/01_2015/","150101-040001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-041501.wav","/XB14_AM_DK01/01_2015/","150101-041501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-043001.wav","/XB14_AM_DK01/01_2015/","150101-043001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-044501.wav","/XB14_AM_DK01/01_2015/","150101-044501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-050001.wav","/XB14_AM_DK01/01_2015/","150101-050001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-051501.wav","/XB14_AM_DK01/01_2015/","150101-051501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-053001.wav","/XB14_AM_DK01/01_2015/","150101-053001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-054501.wav","/XB14_AM_DK01/01_2015/","150101-054501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-060001.wav","/XB14_AM_DK01/01_2015/","150101-060001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-061501.wav","/XB14_AM_DK01/01_2015/","150101-061501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-063001.wav","/XB14_AM_DK01/01_2015/","150101-063001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-064501.wav","/XB14_AM_DK01/01_2015/","150101-064501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-070001.wav","/XB14_AM_DK01/01_2015/","150101-070001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-071501.wav","/XB14_AM_DK01/01_2015/","150101-071501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-073001.wav","/XB14_AM_DK01/01_2015/","150101-073001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-074501.wav","/XB14_AM_DK01/01_2015/","150101-074501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-080001.wav","/XB14_AM_DK01/01_2015/","150101-080001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-081501.wav","/XB14_AM_DK01/01_2015/","150101-081501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-083001.wav","/XB14_AM_DK01/01_2015/","150101-083001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-084501.wav","/XB14_AM_DK01/01_2015/","150101-084501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-090001.wav","/XB14_AM_DK01/01_2015/","150101-090001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-091501.wav","/XB14_AM_DK01/01_2015/","150101-091501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-093001.wav","/XB14_AM_DK01/01_2015/","150101-093001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-094501.wav","/XB14_AM_DK01/01_2015/","150101-094501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-100001.wav","/XB14_AM_DK01/01_2015/","150101-100001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-101501.wav","/XB14_AM_DK01/01_2015/","150101-101501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-103001.wav","/XB14_AM_DK01/01_2015/","150101-103001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-104501.wav","/XB14_AM_DK01/01_2015/","150101-104501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-110001.wav","/XB14_AM_DK01/01_2015/","150101-110001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-111501.wav","/XB14_AM_DK01/01_2015/","150101-111501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-113001.wav","/XB14_AM_DK01/01_2015/","150101-113001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-114501.wav","/XB14_AM_DK01/01_2015/","150101-114501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-120001.wav","/XB14_AM_DK01/01_2015/","150101-120001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-121501.wav","/XB14_AM_DK01/01_2015/","150101-121501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-123001.wav","/XB14_AM_DK01/01_2015/","150101-123001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-124501.wav","/XB14_AM_DK01/01_2015/","150101-124501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-130001.wav","/XB14_AM_DK01/01_2015/","150101-130001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-131501.wav","/XB14_AM_DK01/01_2015/","150101-131501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-133001.wav","/XB14_AM_DK01/01_2015/","150101-133001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-134501.wav","/XB14_AM_DK01/01_2015/","150101-134501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-140001.wav","/XB14_AM_DK01/01_2015/","150101-140001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-141501.wav","/XB14_AM_DK01/01_2015/","150101-141501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-143001.wav","/XB14_AM_DK01/01_2015/","150101-143001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-144501.wav","/XB14_AM_DK01/01_2015/","150101-144501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-150001.wav","/XB14_AM_DK01/01_2015/","150101-150001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-151501.wav","/XB14_AM_DK01/01_2015/","150101-151501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-153001.wav","/XB14_AM_DK01/01_2015/","150101-153001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-154501.wav","/XB14_AM_DK01/01_2015/","150101-154501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-160001.wav","/XB14_AM_DK01/01_2015/","150101-160001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-161501.wav","/XB14_AM_DK01/01_2015/","150101-161501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-163001.wav","/XB14_AM_DK01/01_2015/","150101-163001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-164501.wav","/XB14_AM_DK01/01_2015/","150101-164501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-170001.wav","/XB14_AM_DK01/01_2015/","150101-170001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-171501.wav","/XB14_AM_DK01/01_2015/","150101-171501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-173001.wav","/XB14_AM_DK01/01_2015/","150101-173001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-174501.wav","/XB14_AM_DK01/01_2015/","150101-174501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-180001.wav","/XB14_AM_DK01/01_2015/","150101-180001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-181501.wav","/XB14_AM_DK01/01_2015/","150101-181501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-183001.wav","/XB14_AM_DK01/01_2015/","150101-183001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-184501.wav","/XB14_AM_DK01/01_2015/","150101-184501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-190001.wav","/XB14_AM_DK01/01_2015/","150101-190001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-191501.wav","/XB14_AM_DK01/01_2015/","150101-191501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-193001.wav","/XB14_AM_DK01/01_2015/","150101-193001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-194501.wav","/XB14_AM_DK01/01_2015/","150101-194501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-200001.wav","/XB14_AM_DK01/01_2015/","150101-200001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-201501.wav","/XB14_AM_DK01/01_2015/","150101-201501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-203001.wav","/XB14_AM_DK01/01_2015/","150101-203001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-204501.wav","/XB14_AM_DK01/01_2015/","150101-204501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-210001.wav","/XB14_AM_DK01/01_2015/","150101-210001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-211501.wav","/XB14_AM_DK01/01_2015/","150101-211501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-213001.wav","/XB14_AM_DK01/01_2015/","150101-213001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-214501.wav","/XB14_AM_DK01/01_2015/","150101-214501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-220001.wav","/XB14_AM_DK01/01_2015/","150101-220001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-221501.wav","/XB14_AM_DK01/01_2015/","150101-221501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-223001.wav","/XB14_AM_DK01/01_2015/","150101-223001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-224501.wav","/XB14_AM_DK01/01_2015/","150101-224501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-230001.wav","/XB14_AM_DK01/01_2015/","150101-230001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-231501.wav","/XB14_AM_DK01/01_2015/","150101-231501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-233001.wav","/XB14_AM_DK01/01_2015/","150101-233001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150101-234501.wav","/XB14_AM_DK01/01_2015/","150101-234501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-000001.wav","/XB14_AM_DK01/01_2015/","150102-000001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-001501.wav","/XB14_AM_DK01/01_2015/","150102-001501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-003001.wav","/XB14_AM_DK01/01_2015/","150102-003001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-004501.wav","/XB14_AM_DK01/01_2015/","150102-004501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-010001.wav","/XB14_AM_DK01/01_2015/","150102-010001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-011501.wav","/XB14_AM_DK01/01_2015/","150102-011501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-013001.wav","/XB14_AM_DK01/01_2015/","150102-013001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-014501.wav","/XB14_AM_DK01/01_2015/","150102-014501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-020001.wav","/XB14_AM_DK01/01_2015/","150102-020001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-021501.wav","/XB14_AM_DK01/01_2015/","150102-021501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-023001.wav","/XB14_AM_DK01/01_2015/","150102-023001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-024501.wav","/XB14_AM_DK01/01_2015/","150102-024501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-030001.wav","/XB14_AM_DK01/01_2015/","150102-030001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-031501.wav","/XB14_AM_DK01/01_2015/","150102-031501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-033001.wav","/XB14_AM_DK01/01_2015/","150102-033001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-034501.wav","/XB14_AM_DK01/01_2015/","150102-034501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-040001.wav","/XB14_AM_DK01/01_2015/","150102-040001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-041501.wav","/XB14_AM_DK01/01_2015/","150102-041501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-043001.wav","/XB14_AM_DK01/01_2015/","150102-043001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-044501.wav","/XB14_AM_DK01/01_2015/","150102-044501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-050001.wav","/XB14_AM_DK01/01_2015/","150102-050001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-051501.wav","/XB14_AM_DK01/01_2015/","150102-051501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-053001.wav","/XB14_AM_DK01/01_2015/","150102-053001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-054501.wav","/XB14_AM_DK01/01_2015/","150102-054501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-060001.wav","/XB14_AM_DK01/01_2015/","150102-060001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-061501.wav","/XB14_AM_DK01/01_2015/","150102-061501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-063001.wav","/XB14_AM_DK01/01_2015/","150102-063001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-064501.wav","/XB14_AM_DK01/01_2015/","150102-064501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-070001.wav","/XB14_AM_DK01/01_2015/","150102-070001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-071501.wav","/XB14_AM_DK01/01_2015/","150102-071501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-073001.wav","/XB14_AM_DK01/01_2015/","150102-073001",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-074501.wav","/XB14_AM_DK01/01_2015/","150102-074501",329,"XB14_AM_DK01",0,329,"DK01"
"AM-XBDK01-150102-080001.wav","/XB14_AM_DK01/01_2015/","150102-080001",329,"XB14_AM_DK01",0,329,"DK01"
