"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur","SiteID"
"NOPP6-EST-090402-000000.wav","/XT09_MR_MA01/04_2009/","090402-000000","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-001500.wav","/XT09_MR_MA01/04_2009/","090402-001500","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-003000.wav","/XT09_MR_MA01/04_2009/","090402-003000","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-004500.wav","/XT09_MR_MA01/04_2009/","090402-004500","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-010000.wav","/XT09_MR_MA01/04_2009/","090402-010000","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-011500.wav","/XT09_MR_MA01/04_2009/","090402-011500","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-013000.wav","/XT09_MR_MA01/04_2009/","090402-013000","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-014500.wav","/XT09_MR_MA01/04_2009/","090402-014500","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-020000.wav","/XT09_MR_MA01/04_2009/","090402-020000","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-021500.wav","/XT09_MR_MA01/04_2009/","090402-021500","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-023000.wav","/XT09_MR_MA01/04_2009/","090402-023000","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-024500.wav","/XT09_MR_MA01/04_2009/","090402-024500","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-030000.wav","/XT09_MR_MA01/04_2009/","090402-030000","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-031500.wav","/XT09_MR_MA01/04_2009/","090402-031500","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-033000.wav","/XT09_MR_MA01/04_2009/","090402-033000","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-034500.wav","/XT09_MR_MA01/04_2009/","090402-034500","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-040000.wav","/XT09_MR_MA01/04_2009/","090402-040000","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-041500.wav","/XT09_MR_MA01/04_2009/","090402-041500","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-043000.wav","/XT09_MR_MA01/04_2009/","090402-043000","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-044500.wav","/XT09_MR_MA01/04_2009/","090402-044500","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-050000.wav","/XT09_MR_MA01/04_2009/","090402-050000","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-051500.wav","/XT09_MR_MA01/04_2009/","090402-051500","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-053000.wav","/XT09_MR_MA01/04_2009/","090402-053000","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-054500.wav","/XT09_MR_MA01/04_2009/","090402-054500","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-060000.wav","/XT09_MR_MA01/04_2009/","090402-060000","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-061500.wav","/XT09_MR_MA01/04_2009/","090402-061500","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-063000.wav","/XT09_MR_MA01/04_2009/","090402-063000","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-064500.wav","/XT09_MR_MA01/04_2009/","090402-064500","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-070000.wav","/XT09_MR_MA01/04_2009/","090402-070000","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-071500.wav","/XT09_MR_MA01/04_2009/","090402-071500","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-073000.wav","/XT09_MR_MA01/04_2009/","090402-073000","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-074500.wav","/XT09_MR_MA01/04_2009/","090402-074500","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-080000.wav","/XT09_MR_MA01/04_2009/","090402-080000","900","XT09_MR_MA01","0","900","MA01"
"NOPP6-EST-090402-081500.wav","/XT09_MR_MA01/04_2009/","090402-081500","900","XT09_MR_MA01","0","900","MA01"
