"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur","SiteID"
"AU-ALBS01-160926-210000.wav","/AL16_AU_BS01/09_2016/","160926-210000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-160927-014000.wav","/AL16_AU_BS01/09_2016/","160927-014000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161001-200000.wav","/AL16_AU_BS01/10_2016/","161001-200000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161001-200000.wav","/AL16_AU_BS01/10_2016/","161001-200000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161001-200000.wav","/AL16_AU_BS01/10_2016/","161001-200000","600","AL16_AU_BS01","450","150","BS1"
"AU-ALBS01-161001-202000.wav","/AL16_AU_BS01/10_2016/","161001-202000","600","AL16_AU_BS01","450","150","BS1"
"AU-ALBS01-161001-203000.wav","/AL16_AU_BS01/10_2016/","161001-203000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161003-172000.wav","/AL16_AU_BS01/10_2016/","161003-172000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161003-173000.wav","/AL16_AU_BS01/10_2016/","161003-173000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161003-181000.wav","/AL16_AU_BS01/10_2016/","161003-181000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161003-181000.wav","/AL16_AU_BS01/10_2016/","161003-181000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161008-172000.wav","/AL16_AU_BS01/10_2016/","161008-172000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161008-173000.wav","/AL16_AU_BS01/10_2016/","161008-173000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161009-081000.wav","/AL16_AU_BS01/10_2016/","161009-081000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161009-180000.wav","/AL16_AU_BS01/10_2016/","161009-180000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161012-111000.wav","/AL16_AU_BS01/10_2016/","161012-111000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161012-212000.wav","/AL16_AU_BS01/10_2016/","161012-212000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161012-213000.wav","/AL16_AU_BS01/10_2016/","161012-213000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161012-213000.wav","/AL16_AU_BS01/10_2016/","161012-213000","600","AL16_AU_BS01","450","150","BS1"
"AU-ALBS01-161012-214000.wav","/AL16_AU_BS01/10_2016/","161012-214000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161012-214000.wav","/AL16_AU_BS01/10_2016/","161012-214000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161012-215000.wav","/AL16_AU_BS01/10_2016/","161012-215000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161013-220000.wav","/AL16_AU_BS01/10_2016/","161013-220000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161013-221000.wav","/AL16_AU_BS01/10_2016/","161013-221000","600","AL16_AU_BS01","450","150","BS1"
"AU-ALBS01-161013-222000.wav","/AL16_AU_BS01/10_2016/","161013-222000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161013-222000.wav","/AL16_AU_BS01/10_2016/","161013-222000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161013-223000.wav","/AL16_AU_BS01/10_2016/","161013-223000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161013-223000.wav","/AL16_AU_BS01/10_2016/","161013-223000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161014-130000.wav","/AL16_AU_BS01/10_2016/","161014-130000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161014-133000.wav","/AL16_AU_BS01/10_2016/","161014-133000","600","AL16_AU_BS01","450","150","BS1"
"AU-ALBS01-161014-181000.wav","/AL16_AU_BS01/10_2016/","161014-181000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161014-181000.wav","/AL16_AU_BS01/10_2016/","161014-181000","600","AL16_AU_BS01","450","150","BS1"
"AU-ALBS01-161014-182000.wav","/AL16_AU_BS01/10_2016/","161014-182000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161014-182000.wav","/AL16_AU_BS01/10_2016/","161014-182000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161014-183000.wav","/AL16_AU_BS01/10_2016/","161014-183000","600","AL16_AU_BS01","450","150","BS1"
"AU-ALBS01-161014-184000.wav","/AL16_AU_BS01/10_2016/","161014-184000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161014-190000.wav","/AL16_AU_BS01/10_2016/","161014-190000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161014-190000.wav","/AL16_AU_BS01/10_2016/","161014-190000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161014-234000.wav","/AL16_AU_BS01/10_2016/","161014-234000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161016-151000.wav","/AL16_AU_BS01/10_2016/","161016-151000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161016-153000.wav","/AL16_AU_BS01/10_2016/","161016-153000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161016-154000.wav","/AL16_AU_BS01/10_2016/","161016-154000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161016-154000.wav","/AL16_AU_BS01/10_2016/","161016-154000","600","AL16_AU_BS01","450","150","BS1"
"AU-ALBS01-161016-155000.wav","/AL16_AU_BS01/10_2016/","161016-155000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161016-155000.wav","/AL16_AU_BS01/10_2016/","161016-155000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161016-155000.wav","/AL16_AU_BS01/10_2016/","161016-155000","600","AL16_AU_BS01","450","150","BS1"
"AU-ALBS01-161016-160000.wav","/AL16_AU_BS01/10_2016/","161016-160000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161016-161000.wav","/AL16_AU_BS01/10_2016/","161016-161000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161017-121000.wav","/AL16_AU_BS01/10_2016/","161017-121000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161017-163000.wav","/AL16_AU_BS01/10_2016/","161017-163000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161017-164000.wav","/AL16_AU_BS01/10_2016/","161017-164000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161017-164000.wav","/AL16_AU_BS01/10_2016/","161017-164000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161017-164000.wav","/AL16_AU_BS01/10_2016/","161017-164000","600","AL16_AU_BS01","450","150","BS1"
"AU-ALBS01-161018-172000.wav","/AL16_AU_BS01/10_2016/","161018-172000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161018-172000.wav","/AL16_AU_BS01/10_2016/","161018-172000","600","AL16_AU_BS01","450","150","BS1"
"AU-ALBS01-161018-173000.wav","/AL16_AU_BS01/10_2016/","161018-173000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161018-173000.wav","/AL16_AU_BS01/10_2016/","161018-173000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161018-173000.wav","/AL16_AU_BS01/10_2016/","161018-173000","600","AL16_AU_BS01","450","150","BS1"
"AU-ALBS01-161018-174000.wav","/AL16_AU_BS01/10_2016/","161018-174000","600","AL16_AU_BS01","0","225","BS1"
"AU-ALBS01-161018-174000.wav","/AL16_AU_BS01/10_2016/","161018-174000","600","AL16_AU_BS01","225","225","BS1"
"AU-ALBS01-161018-175000.wav","/AL16_AU_BS01/10_2016/","161018-175000","600","AL16_AU_BS01","225","225","BS1"
