"StartTime","EndTime","LowFreq","HighFreq","StartFile","EndFile","label","Type","SignalCode"
271.4765625,280.7734375,25,55,"AU-BSPM02_a-130513-174000.wav","AU-BSPM02_a-130513-174000.wav","y","DET","LM"
315.7734375,323.4296875,25,55,"AU-BSPM02_a-130513-174000.wav","AU-BSPM02_a-130513-174000.wav","y","DET","LM"
8.2734375,16.4765625,25,55,"AU-BSPM02_a-130513-180000.wav","AU-BSPM02_a-130513-180000.wav","y","DET","LM"
111.6328125,119.8359375,25,55,"AU-BSPM02_a-130513-180000.wav","AU-BSPM02_a-130513-180000.wav","y","DET","LM"
216.6328125,227.84375,25,55,"AU-BSPM02_a-130513-180000.wav","AU-BSPM02_a-130513-180000.wav","y","DET","LM"
361.5546875,371.3984375,25,55,"AU-BSPM02_a-130513-180000.wav","AU-BSPM02_a-130513-180000.wav","y","DET","LM"
374.40625,384.5234375,25,55,"AU-BSPM02_a-130513-180000.wav","AU-BSPM02_a-130513-180000.wav","y","DET","LM"
553.78125,566.90625,25,55,"AU-BSPM02_a-130513-180000.wav","AU-BSPM02_a-130513-180000.wav","y","DET","LM"
153.9375,158.859375,25,55,"AU-BSPM02_a-130513-181000.wav","AU-BSPM02_a-130513-181000.wav","y","DET","LM"
506.9453125,519.25,25,55,"AU-BSPM02_a-130513-181000.wav","AU-BSPM02_a-130513-181000.wav","y","DET","LM"
6.203125,16.59375,25,55,"AU-BSPM02_a-130513-182000.wav","AU-BSPM02_a-130513-182000.wav","y","DET","LM"
307.2578125,314.3671875,25,55,"AU-BSPM02_a-130513-182000.wav","AU-BSPM02_a-130513-182000.wav","y","DET","LM"
505.2265625,513.4296875,25,55,"AU-BSPM02_a-130513-182000.wav","AU-BSPM02_a-130513-182000.wav","y","DET","LM"
598.46875,8.3125,25,55,"AU-BSPM02_a-130513-182000.wav","AU-BSPM02_a-130513-183000.wav","y","DET","LM"
132.7265625,143.1171875,25,55,"AU-BSPM02_a-130513-183000.wav","AU-BSPM02_a-130513-183000.wav","y","DET","LM"
317.296875,326.046875,25,55,"AU-BSPM02_a-130513-183000.wav","AU-BSPM02_a-130513-183000.wav","y","DET","LM"
418.46875,428.3125,25,55,"AU-BSPM02_a-130513-183000.wav","AU-BSPM02_a-130513-183000.wav","y","DET","LM"
124.4453125,133.1953125,25,55,"AU-BSPM02_a-130513-184000.wav","AU-BSPM02_a-130513-184000.wav","y","DET","LM"
217.9609375,229.171875,25,55,"AU-BSPM02_a-130513-184000.wav","AU-BSPM02_a-130513-184000.wav","y","DET","LM"
330.890625,342.1015625,25,55,"AU-BSPM02_a-130513-184000.wav","AU-BSPM02_a-130513-184000.wav","y","DET","LM"
435.0703125,443,25,55,"AU-BSPM02_a-130513-184000.wav","AU-BSPM02_a-130513-184000.wav","y","DET","LM"
122.453125,130.65625,25,55,"AU-BSPM02_a-130513-185000.wav","AU-BSPM02_a-130513-185000.wav","y","DET","LM"
243.859375,253.4296875,25,55,"AU-BSPM02_a-130513-185000.wav","AU-BSPM02_a-130513-185000.wav","y","DET","LM"
342.296875,354.6015625,25,55,"AU-BSPM02_a-130513-185000.wav","AU-BSPM02_a-130513-185000.wav","y","DET","LM"
448.390625,458.234375,25,55,"AU-BSPM02_a-130513-185000.wav","AU-BSPM02_a-130513-185000.wav","y","DET","LM"
566.2421875,577.453125,25,55,"AU-BSPM02_a-130513-185000.wav","AU-BSPM02_a-130513-185000.wav","y","DET","LM"
178.15625,188,25,55,"AU-BSPM02_a-130513-190000.wav","AU-BSPM02_a-130513-190000.wav","y","DET","LM"
267.5703125,276.59375,25,55,"AU-BSPM02_a-130513-190000.wav","AU-BSPM02_a-130513-190000.wav","y","DET","LM"
339.7578125,344.953125,25,55,"AU-BSPM02_a-130513-190000.wav","AU-BSPM02_a-130513-190000.wav","y","DET","LM"
545.3828125,556.3203125,25,55,"AU-BSPM02_a-130513-190000.wav","AU-BSPM02_a-130513-190000.wav","y","DET","LM"
162.4921875,173.15625,25,55,"AU-BSPM02_a-130513-191000.wav","AU-BSPM02_a-130513-191000.wav","y","DET","LM"
572.1015625,583.0390625,25,55,"AU-BSPM02_a-130513-191000.wav","AU-BSPM02_a-130513-191000.wav","y","DET","LM"
86.359375,95.9296875,25,55,"AU-BSPM02_a-130514-184000.wav","AU-BSPM02_a-130514-184000.wav","y","DET","LM"
235.9296875,245.7734375,25,55,"AU-BSPM02_a-130514-184000.wav","AU-BSPM02_a-130514-184000.wav","y","DET","LM"
331.6328125,343.390625,25,55,"AU-BSPM02_a-130514-184000.wav","AU-BSPM02_a-130514-184000.wav","y","DET","LM"
362.53125,371.5546875,25,55,"AU-BSPM02_a-130514-184000.wav","AU-BSPM02_a-130514-184000.wav","y","DET","LM"
430.890625,444.015625,25,55,"AU-BSPM02_a-130514-184000.wav","AU-BSPM02_a-130514-184000.wav","y","DET","LM"
377.4921875,388.9765625,25,55,"AU-BSPM02_a-130514-185000.wav","AU-BSPM02_a-130514-185000.wav","y","DET","LM"
486.3203125,496.4375,25,55,"AU-BSPM02_a-130514-185000.wav","AU-BSPM02_a-130514-185000.wav","y","DET","LM"
