"StartTime","EndTime","LowFreq","HighFreq","StartFile","EndFile","label","Type","SignalCode"
"577.227381992","578.141417129",71.3,192.2,"AU-BSPM04-130918-050000.wav","AU-BSPM04-130918-050000.wav","y","i_neg","RW"
"469.279636985","470.291604458",83.1,171.5,"AU-BSPM04-130918-105000.wav","AU-BSPM04-130918-105000.wav","y","i_neg","RW"
"598.433021587","599.60820962",106.7,162.7,"AU-BSPM04-130918-105000.wav","AU-BSPM04-130918-105000.wav","y","i_neg","RW"
"66.603885555","67.093547236",159.7,233.5,"AU-BSPM04-130920-124000.wav","AU-BSPM04-130920-124000.wav","y","i_neg","RW"
"75.515728142","76.103322159",91.9,142.1,"AU-BSPM04-130920-124000.wav","AU-BSPM04-130920-124000.wav","y","i_neg","RW"
"125.852948908","126.440542925",133.2,221.7,"AU-BSPM04-130920-124000.wav","AU-BSPM04-130920-124000.wav","y","i_neg","RW"
"170.255579968","170.973750433",80.1,162.7,"AU-BSPM04-130920-124000.wav","AU-BSPM04-130920-124000.wav","y","i_neg","RW"
"485.755016572","486.669051709",62.4,124.4,"AU-BSPM04-130920-130000.wav","AU-BSPM04-130920-130000.wav","y","i_neg","RW"
"513.832272269","514.452510398",86,168.6,"AU-BSPM04-130920-130000.wav","AU-BSPM04-130920-130000.wav","y","i_neg","RW"
"585.006394545","585.496056226",83.1,183.3,"AU-BSPM04-130920-130000.wav","AU-BSPM04-130920-130000.wav","y","i_neg","RW"
"225.13365165","225.917110339",112.6,204,"AU-BSPM04-130928-203000.wav","AU-BSPM04-130928-203000.wav","y","i_neg","RW"
"237.538414226","238.060720018",83.1,150.9,"AU-BSPM04-130928-203000.wav","AU-BSPM04-130928-203000.wav","y","i_neg","RW"
"242.924692712","243.773439625",86,153.8,"AU-BSPM04-130928-203000.wav","AU-BSPM04-130928-203000.wav","y","i_neg","RW"
"353.568865787","354.515545037",68.3,159.7,"AU-BSPM04-130928-203000.wav","AU-BSPM04-130928-203000.wav","y","i_neg","RW"
"357.877888577","358.628703154",74.2,150.9,"AU-BSPM04-130928-203000.wav","AU-BSPM04-130928-203000.wav","y","i_neg","RW"
"418.964980232","419.683150697",109.6,201,"AU-BSPM04-130928-203000.wav","AU-BSPM04-130928-203000.wav","y","i_neg","RW"
"88.488351782","89.500319256",97.8,230.5,"AU-BSPM04-131011-040000.wav","AU-BSPM04-131011-040000.wav","y","i_neg","RW"
"459.982398563","460.994366037",77.2,189.2,"AU-BSPM04-131011-040000.wav","AU-BSPM04-131011-040000.wav","y","i_neg","RW"
"550.122749935","550.710343951",100.8,195.1,"AU-BSPM04-131011-040000.wav","AU-BSPM04-131011-040000.wav","y","i_neg","RW"
"593.911659481","594.69511817",83.1,174.5,"AU-BSPM04-131011-040000.wav","AU-BSPM04-131011-040000.wav","y","i_neg","RW"
"414.146684881","415.158652354",80.1,192.2,"AU-BSPM04-131103-010000.wav","AU-BSPM04-131103-010000.wav","y","i_neg","RW"
"427.498126706","428.771247075",97.8,201,"AU-BSPM04-131103-010000.wav","AU-BSPM04-131103-010000.wav","y","i_neg","RW"
"429.949754451","430.667924916",98.2,163.5,"AU-BSPM04-131103-010000.wav","AU-BSPM04-131103-010000.wav","y","i_neg","RW"
"435.107524154","436.315356299",85.1,192.9,"AU-BSPM04-131103-010000.wav","AU-BSPM04-131103-010000.wav","y","i_neg","RW"
"11.487286025","12.5645417220001",59,150.5,"AU-BSPM04-131103-011000.wav","AU-BSPM04-131103-011000.wav","y","i_neg","RW"
"32.7419223060001","33.525380995",81.8,157,"AU-BSPM04-131103-011000.wav","AU-BSPM04-131103-011000.wav","y","i_neg","RW"
"62.84311295","64.018300983",65.5,166.8,"AU-BSPM04-131103-011000.wav","AU-BSPM04-131103-011000.wav","y","i_neg","RW"
"85.073753249","86.444805955",88.4,170.1,"AU-BSPM04-131103-011000.wav","AU-BSPM04-131103-011000.wav","y","i_neg","RW"
"92.0302684559999","92.8790153689999",75.3,163.5,"AU-BSPM04-131103-011000.wav","AU-BSPM04-131103-011000.wav","y","i_neg","RW"
"101.562349172","102.639604869",78.6,179.9,"AU-BSPM04-131103-011000.wav","AU-BSPM04-131103-011000.wav","y","i_neg","RW"
"110.800632879","111.812600353",91.6,170.1,"AU-BSPM04-131103-011000.wav","AU-BSPM04-131103-011000.wav","y","i_neg","RW"
"123.143426573","123.992173486",62.2,150.5,"AU-BSPM04-131103-011000.wav","AU-BSPM04-131103-011000.wav","y","i_neg","RW"
"212.108589911","213.087913272",59,160.3,"AU-BSPM04-131103-011000.wav","AU-BSPM04-131103-011000.wav","y","i_neg","RW"
"481.974511015","483.280275496",81.8,140.7,"AU-BSPM04-131103-012000.wav","AU-BSPM04-131103-012000.wav","y","i_neg","RW"
"486.609974924","487.49136595",94.9,170.1,"AU-BSPM04-131103-012000.wav","AU-BSPM04-131103-012000.wav","y","i_neg","RW"
"492.812356212","493.922256021",91.6,176.6,"AU-BSPM04-131103-012000.wav","AU-BSPM04-131103-012000.wav","y","i_neg","RW"
"496.765613112","498.038733481",104.7,206,"AU-BSPM04-131103-012000.wav","AU-BSPM04-131103-012000.wav","y","i_neg","RW"
"498.397818714","499.442430299",85.1,186.4,"AU-BSPM04-131103-012000.wav","AU-BSPM04-131103-012000.wav","y","i_neg","RW"
"504.698132338","506.003896819",81.8,166.8,"AU-BSPM04-131103-012000.wav","AU-BSPM04-131103-012000.wav","y","i_neg","RW"
"508.354272886","509.888546152",91.6,170.1,"AU-BSPM04-131103-012000.wav","AU-BSPM04-131103-012000.wav","y","i_neg","RW"
"512.695939787","513.838483709",111.3,186.4,"AU-BSPM04-131103-012000.wav","AU-BSPM04-131103-012000.wav","y","i_neg","RW"
"521.323760289","522.172507202",108,186.4,"AU-BSPM04-131103-012000.wav","AU-BSPM04-131103-012000.wav","y","i_neg","RW"
"527.069124008","528.505464938",59,186.4,"AU-BSPM04-131103-012000.wav","AU-BSPM04-131103-012000.wav","y","i_neg","RW"
"530.431467548","531.410790909",94.9,170.1,"AU-BSPM04-131103-012000.wav","AU-BSPM04-131103-012000.wav","y","i_neg","RW"
"547.605589824","548.846066082",65.5,176.6,"AU-BSPM04-131103-012000.wav","AU-BSPM04-131103-012000.wav","y","i_neg","RW"
"577.056973429","577.742499782",75.3,147.2,"AU-BSPM04-131103-012000.wav","AU-BSPM04-131103-012000.wav","y","i_neg","RW"
"553.765368971","555.071133453",81.8,166.8,"AU-BSPM04-131103-013000.wav","AU-BSPM04-131103-013000.wav","y","i_neg","RW"
"558.629341665","559.543376802",81.8,176.6,"AU-BSPM04-131103-013000.wav","AU-BSPM04-131103-013000.wav","y","i_neg","RW"
"560.718564836","561.534667637",85.1,147.2,"AU-BSPM04-131103-013000.wav","AU-BSPM04-131103-013000.wav","y","i_neg","RW"
"563.395382023","564.374705384",91.6,163.5,"AU-BSPM04-131103-013000.wav","AU-BSPM04-131103-013000.wav","y","i_neg","RW"
"568.096134157","568.912236958",55.7,124.3,"AU-BSPM04-131103-013000.wav","AU-BSPM04-131103-013000.wav","y","i_neg","RW"
"573.058039187","574.592312453",81.8,173.3,"AU-BSPM04-131103-013000.wav","AU-BSPM04-131103-013000.wav","y","i_neg","RW"
"577.073264968","578.215808889",62.2,179.9,"AU-BSPM04-131103-013000.wav","AU-BSPM04-131103-013000.wav","y","i_neg","RW"
"587.6206325","588.436735301",68.8,173.3,"AU-BSPM04-131103-013000.wav","AU-BSPM04-131103-013000.wav","y","i_neg","RW"
"590.525958471","591.766434729",72,176.6,"AU-BSPM04-131103-013000.wav","AU-BSPM04-131103-013000.wav","y","i_neg","RW"
"599.14400405","0.221259746999976",65.5,160.3,"AU-BSPM04-131103-013000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"5.12119589600002","6.45960448999995",62.2,176.6,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"20.300707995","21.4758960280001",88.4,189.7,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"43.187549877","44.1668732389999",75.3,170.1,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"56.0819741330001","57.1265857190001",85.1,186.4,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"66.8252063370001","67.7718855869998",91.6,176.6,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"69.763176421","70.7098556699998",117.8,192.9,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"87.1984515929998","87.883977946",75.3,186.4,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"92.7805947520001","93.2702564330002",65.5,137.4,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"95.5879883880002","96.6325999730002",65.5,160.3,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"101.23541977","102.018878459",85.1,157,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"104.369254526","104.956848543",91.6,170.1,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"122.424767827","123.436735301",98.2,192.9,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"126.733790617","128.039555098",88.4,157,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"131.760983871","132.936171904",81.8,163.5,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"142.471571963","143.744692332",81.8,160.3,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"387.462862797","388.246321486",72,176.6,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"398.725081451","399.639116588",124.3,215.8,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"403.752274705","404.405156946",88.4,212.6,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"412.863301307","413.614115884",108,173.3,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"420.371447076","421.38341455",127.6,179.9,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"509.467186862","510.381222",114.5,209.3,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"594.253903859","595.429091893",101.4,196.2,"AU-BSPM04-131103-020000.wav","AU-BSPM04-131103-020000.wav","y","i_neg","RW"
"5.68266241599986","6.82520633700005",108,215.8,"AU-BSPM04-131103-021000.wav","AU-BSPM04-131103-021000.wav","y","i_neg","RW"
"15.1820990199999","16.2267106049999",108,206,"AU-BSPM04-131103-021000.wav","AU-BSPM04-131103-021000.wav","y","i_neg","RW"
"205.879592846","206.43454275",91.6,166.8,"AU-BSPM04-131103-021000.wav","AU-BSPM04-131103-021000.wav","y","i_neg","RW"
"209.437801058","210.188615635",111.3,166.8,"AU-BSPM04-131103-021000.wav","AU-BSPM04-131103-021000.wav","y","i_neg","RW"
"213.681535623","214.334417864",121.1,173.3,"AU-BSPM04-131103-021000.wav","AU-BSPM04-131103-021000.wav","y","i_neg","RW"
"217.11248673","218.22238654",68.8,153.7,"AU-BSPM04-131103-021000.wav","AU-BSPM04-131103-021000.wav","y","i_neg","RW"
"497.352962988","498.430218685",49.2,166.8,"AU-BSPM04-131104-224000.wav","AU-BSPM04-131104-224000.wav","y","i_neg","RW"
"502.67395325","503.424767827",45.9,170.1,"AU-BSPM04-131104-224000.wav","AU-BSPM04-131104-224000.wav","y","i_neg","RW"
"504.697888197","505.87307623",39.4,183.1,"AU-BSPM04-131104-224000.wav","AU-BSPM04-131104-224000.wav","y","i_neg","RW"
"26.1799064689999","27.093941607",72,186.4,"AU-BSPM04-140714-094000.wav","AU-BSPM04-140714-094000.wav","y","i_neg","RW"
"45.7044048120001","46.5531517250001",88.4,179.9,"AU-BSPM04-140714-094000.wav","AU-BSPM04-140714-094000.wav","y","i_neg","RW"
"87.658727469","88.6706949429999",111.3,183.1,"AU-BSPM04-140714-094000.wav","AU-BSPM04-140714-094000.wav","y","i_neg","RW"
"134.963365158","135.714179735",85.1,196.2,"AU-BSPM04-140714-094000.wav","AU-BSPM04-140714-094000.wav","y","i_neg","RW"
"154.128778269","155.10810163",55.7,183.1,"AU-BSPM04-140714-094000.wav","AU-BSPM04-140714-094000.wav","y","i_neg","RW"
"184.850207041","185.30722461",78.6,186.4,"AU-BSPM04-140714-094000.wav","AU-BSPM04-140714-094000.wav","y","i_neg","RW"
"220.406283739","221.516183548",75.3,163.5,"AU-BSPM04-140714-094000.wav","AU-BSPM04-140714-094000.wav","y","i_neg","RW"
"481.448702774","481.938364454",78.6,170.1,"AU-BSPM04-140714-095000.wav","AU-BSPM04-140714-095000.wav","y","i_neg","RW"
"518.764242178","519.515056755",62.2,173.3,"AU-BSPM04-140714-095000.wav","AU-BSPM04-140714-095000.wav","y","i_neg","RW"
"564.701146505","565.58253753",72,189.7,"AU-BSPM04-140714-095000.wav","AU-BSPM04-140714-095000.wav","y","i_neg","RW"
"577.856723657","578.901335242",101.4,163.5,"AU-BSPM04-140714-095000.wav","AU-BSPM04-140714-095000.wav","y","i_neg","RW"
"324.342061272","325.288740521",52.4,130.9,"AU-BSPM04-140718-034000.wav","AU-BSPM04-140718-034000.wav","y","i_neg","RW"
"328.109228423","329.51292524",42.6,130.9,"AU-BSPM04-140719-042000.wav","AU-BSPM04-140719-042000.wav","y","i_neg","RW"
"360.658727469","362.519441856",45.9,130.9,"AU-BSPM04-140719-042000.wav","AU-BSPM04-140719-042000.wav","y","i_neg","RW"
"595.331159556","596.898076934",42.6,134.1,"AU-BSPM04-140719-042000.wav","AU-BSPM04-140719-042000.wav","y","i_neg","RW"
"358.742438747","359.787050332",65.5,186.4,"AU-BSPM04-140719-043000.wav","AU-BSPM04-140719-043000.wav","y","i_neg","RW"
"455.839305326","457.700019712",39.4,176.6,"AU-BSPM04-140719-043000.wav","AU-BSPM04-140719-043000.wav","y","i_neg","RW"
"485.483478401","487.017751667",65.5,189.7,"AU-BSPM04-140719-043000.wav","AU-BSPM04-140719-043000.wav","y","i_neg","RW"
"514.278904563","515.388804372",78.6,150.5,"AU-BSPM04-140719-043000.wav","AU-BSPM04-140719-043000.wav","y","i_neg","RW"
"252.077589033","253.448641739",23,121.1,"AU-BSPM04-140719-051000.wav","AU-BSPM04-140719-051000.wav","y","i_neg","RW"
"284.725020416","286.22664957",68.8,153.7,"AU-BSPM04-140719-051000.wav","AU-BSPM04-140719-051000.wav","y","i_neg","RW"
"298.145069807","299.744631297",36.1,143.9,"AU-BSPM04-140719-051000.wav","AU-BSPM04-140719-051000.wav","y","i_neg","RW"
"325.536799152","326.679343073",49.2,166.8,"AU-BSPM04-140719-051000.wav","AU-BSPM04-140719-051000.wav","y","i_neg","RW"
"558.544381525","559.91543423",32.8,176.6,"AU-BSPM04-140719-051000.wav","AU-BSPM04-140719-051000.wav","y","i_neg","RW"
"585.348516852","587.372451799",45.9,150.5,"AU-BSPM04-140719-051000.wav","AU-BSPM04-140719-051000.wav","y","i_neg","RW"
"566.202714623","567.606411441",72,206,"AU-BSPM04-140720-003000.wav","AU-BSPM04-140720-003000.wav","y","i_neg","RW"
"93.2375512850003","93.9557217499996",81.8,166.8,"AU-BSPM04-140722-021000.wav","AU-BSPM04-140722-021000.wav","y","i_neg","RW"
"2.09500736399968","3.36812773400015",81.8,222.4,"AU-BSPM04-140722-022000.wav","AU-BSPM04-140722-022000.wav","y","i_neg","RW"
"452.692376304","453.736987889",59,153.7,"AU-BSPM04-140722-022000.wav","AU-BSPM04-140722-022000.wav","y","i_neg","RW"
"475.187488842","476.59118566",108,176.6,"AU-BSPM04-140722-022000.wav","AU-BSPM04-140722-022000.wav","y","i_neg","RW"
"25.660797949","26.8359859829998",98.2,179.9,"AU-BSPM04-140722-070000.wav","AU-BSPM04-140722-070000.wav","y","i_neg","RW"
"470.581410737","471.821886995",59,209.3,"AU-BSPM04-140722-070000.wav","AU-BSPM04-140722-070000.wav","y","i_neg","RW"
"482.920885088","483.736987889",72,163.5,"AU-BSPM04-140722-070000.wav","AU-BSPM04-140722-070000.wav","y","i_neg","RW"
"494.610796541","495.688052239",85.1,215.8,"AU-BSPM04-140722-070000.wav","AU-BSPM04-140722-070000.wav","y","i_neg","RW"
"502.608603991","503.881724361",62.2,196.2,"AU-BSPM04-140722-070000.wav","AU-BSPM04-140722-070000.wav","y","i_neg","RW"
"518.604218891","519.648830476",55.7,157,"AU-BSPM04-140722-070000.wav","AU-BSPM04-140722-070000.wav","y","i_neg","RW"
"534.701085469","535.745697055",78.6,186.4,"AU-BSPM04-140722-070000.wav","AU-BSPM04-140722-070000.wav","y","i_neg","RW"
