"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur","SiteID","Type"
"AU-AWCL01-120926-092000.wav","/AW12_AU_CL01/09_2012/","120926-092000",600,"AW12_AU_CL01",300,300,"CL1","LOW"
"AU-AWCL01-120926-093000.wav","/AW12_AU_CL01/09_2012/","120926-093000",600,"AW12_AU_CL01",0,300,"CL1","LOW"
"AU-AWCL01-120926-093000.wav","/AW12_AU_CL01/09_2012/","120926-093000",600,"AW12_AU_CL01",300,300,"CL1","LOW"
"AU-AWCL01-120926-094000.wav","/AW12_AU_CL01/09_2012/","120926-094000",600,"AW12_AU_CL01",0,300,"CL1","LOW"
"AU-AWCL01-120926-094000.wav","/AW12_AU_CL01/09_2012/","120926-094000",600,"AW12_AU_CL01",300,300,"CL1","LOW"
"AU-AWCL01-120926-095000.wav","/AW12_AU_CL01/09_2012/","120926-095000",600,"AW12_AU_CL01",0,300,"CL1","LOW"
"AU-AWCL01-120926-095000.wav","/AW12_AU_CL01/09_2012/","120926-095000",600,"AW12_AU_CL01",300,300,"CL1","LOW"
"AU-AWCL01-120926-100000.wav","/AW12_AU_CL01/09_2012/","120926-100000",600,"AW12_AU_CL01",0,300,"CL1","LOW"
"AU-AWCL01-120926-100000.wav","/AW12_AU_CL01/09_2012/","120926-100000",600,"AW12_AU_CL01",300,300,"CL1","LOW"
"AU-AWCL01-120926-101000.wav","/AW12_AU_CL01/09_2012/","120926-101000",600,"AW12_AU_CL01",0,300,"CL1","LOW"
"AU-AWCL01-120926-101000.wav","/AW12_AU_CL01/09_2012/","120926-101000",600,"AW12_AU_CL01",300,300,"CL1","LOW"
"AU-AWCL01-120926-102000.wav","/AW12_AU_CL01/09_2012/","120926-102000",300,"AW12_AU_CL01",0,300,"CL1","LOW"
"AU-AWCL01-120926-140000.wav","/AW12_AU_CL01/09_2012/","120926-140000",600,"AW12_AU_CL01",0,300,"CL1","LOW"
"AU-AWCL01-120926-140000.wav","/AW12_AU_CL01/09_2012/","120926-140000",600,"AW12_AU_CL01",300,300,"CL1","LOW"
"AU-AWCL01-120926-141000.wav","/AW12_AU_CL01/09_2012/","120926-141000",600,"AW12_AU_CL01",0,300,"CL1","LOW"
"AU-AWCL01-120926-141000.wav","/AW12_AU_CL01/09_2012/","120926-141000",600,"AW12_AU_CL01",300,300,"CL1","LOW"
"AU-AWCL01-120926-142000.wav","/AW12_AU_CL01/09_2012/","120926-142000",600,"AW12_AU_CL01",0,300,"CL1","LOW"
"AU-AWCL01-120926-142000.wav","/AW12_AU_CL01/09_2012/","120926-142000",600,"AW12_AU_CL01",300,300,"CL1","LOW"
