"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur","SiteID","Type"
"AU-AWNM01-160726-160000.wav","/AW15_AU_NM01/07_2016/","160726-160000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160726-160000.wav","/AW15_AU_NM01/07_2016/","160726-160000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160726-161000.wav","/AW15_AU_NM01/07_2016/","160726-161000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160726-161000.wav","/AW15_AU_NM01/07_2016/","160726-161000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160726-200000.wav","/AW15_AU_NM01/07_2016/","160726-200000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160726-200000.wav","/AW15_AU_NM01/07_2016/","160726-200000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160726-201000.wav","/AW15_AU_NM01/07_2016/","160726-201000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160726-201000.wav","/AW15_AU_NM01/07_2016/","160726-201000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160726-202000.wav","/AW15_AU_NM01/07_2016/","160726-202000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160726-202000.wav","/AW15_AU_NM01/07_2016/","160726-202000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160726-203000.wav","/AW15_AU_NM01/07_2016/","160726-203000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160726-203000.wav","/AW15_AU_NM01/07_2016/","160726-203000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160726-204000.wav","/AW15_AU_NM01/07_2016/","160726-204000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160726-204000.wav","/AW15_AU_NM01/07_2016/","160726-204000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160726-205000.wav","/AW15_AU_NM01/07_2016/","160726-205000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160726-205000.wav","/AW15_AU_NM01/07_2016/","160726-205000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160726-210000.wav","/AW15_AU_NM01/07_2016/","160726-210000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160726-210000.wav","/AW15_AU_NM01/07_2016/","160726-210000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160726-211000.wav","/AW15_AU_NM01/07_2016/","160726-211000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160726-211000.wav","/AW15_AU_NM01/07_2016/","160726-211000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-010000.wav","/AW15_AU_NM01/07_2016/","160727-010000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-010000.wav","/AW15_AU_NM01/07_2016/","160727-010000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-011000.wav","/AW15_AU_NM01/07_2016/","160727-011000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-011000.wav","/AW15_AU_NM01/07_2016/","160727-011000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-012000.wav","/AW15_AU_NM01/07_2016/","160727-012000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-012000.wav","/AW15_AU_NM01/07_2016/","160727-012000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-013000.wav","/AW15_AU_NM01/07_2016/","160727-013000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-013000.wav","/AW15_AU_NM01/07_2016/","160727-013000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-014000.wav","/AW15_AU_NM01/07_2016/","160727-014000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-014000.wav","/AW15_AU_NM01/07_2016/","160727-014000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-015000.wav","/AW15_AU_NM01/07_2016/","160727-015000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-015000.wav","/AW15_AU_NM01/07_2016/","160727-015000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-020000.wav","/AW15_AU_NM01/07_2016/","160727-020000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-020000.wav","/AW15_AU_NM01/07_2016/","160727-020000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-021000.wav","/AW15_AU_NM01/07_2016/","160727-021000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-021000.wav","/AW15_AU_NM01/07_2016/","160727-021000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-060000.wav","/AW15_AU_NM01/07_2016/","160727-060000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-060000.wav","/AW15_AU_NM01/07_2016/","160727-060000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-061000.wav","/AW15_AU_NM01/07_2016/","160727-061000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-061000.wav","/AW15_AU_NM01/07_2016/","160727-061000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-062000.wav","/AW15_AU_NM01/07_2016/","160727-062000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-062000.wav","/AW15_AU_NM01/07_2016/","160727-062000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-063000.wav","/AW15_AU_NM01/07_2016/","160727-063000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-063000.wav","/AW15_AU_NM01/07_2016/","160727-063000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-064000.wav","/AW15_AU_NM01/07_2016/","160727-064000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-064000.wav","/AW15_AU_NM01/07_2016/","160727-064000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-111000.wav","/AW15_AU_NM01/07_2016/","160727-111000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-111000.wav","/AW15_AU_NM01/07_2016/","160727-111000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-113000.wav","/AW15_AU_NM01/07_2016/","160727-113000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-113000.wav","/AW15_AU_NM01/07_2016/","160727-113000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-121000.wav","/AW15_AU_NM01/07_2016/","160727-121000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-121000.wav","/AW15_AU_NM01/07_2016/","160727-121000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-162000.wav","/AW15_AU_NM01/07_2016/","160727-162000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-162000.wav","/AW15_AU_NM01/07_2016/","160727-162000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-163000.wav","/AW15_AU_NM01/07_2016/","160727-163000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-163000.wav","/AW15_AU_NM01/07_2016/","160727-163000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-164000.wav","/AW15_AU_NM01/07_2016/","160727-164000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-164000.wav","/AW15_AU_NM01/07_2016/","160727-164000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-170000.wav","/AW15_AU_NM01/07_2016/","160727-170000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-170000.wav","/AW15_AU_NM01/07_2016/","160727-170000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160727-171000.wav","/AW15_AU_NM01/07_2016/","160727-171000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160727-171000.wav","/AW15_AU_NM01/07_2016/","160727-171000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160729-031000.wav","/AW15_AU_NM01/07_2016/","160729-031000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160729-031000.wav","/AW15_AU_NM01/07_2016/","160729-031000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160729-032000.wav","/AW15_AU_NM01/07_2016/","160729-032000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160729-032000.wav","/AW15_AU_NM01/07_2016/","160729-032000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160729-033000.wav","/AW15_AU_NM01/07_2016/","160729-033000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160729-033000.wav","/AW15_AU_NM01/07_2016/","160729-033000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160729-034000.wav","/AW15_AU_NM01/07_2016/","160729-034000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160729-034000.wav","/AW15_AU_NM01/07_2016/","160729-034000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160729-035000.wav","/AW15_AU_NM01/07_2016/","160729-035000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160729-035000.wav","/AW15_AU_NM01/07_2016/","160729-035000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160729-040000.wav","/AW15_AU_NM01/07_2016/","160729-040000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160729-040000.wav","/AW15_AU_NM01/07_2016/","160729-040000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160729-041000.wav","/AW15_AU_NM01/07_2016/","160729-041000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160729-041000.wav","/AW15_AU_NM01/07_2016/","160729-041000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160729-090000.wav","/AW15_AU_NM01/07_2016/","160729-090000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160729-090000.wav","/AW15_AU_NM01/07_2016/","160729-090000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160729-091000.wav","/AW15_AU_NM01/07_2016/","160729-091000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160729-091000.wav","/AW15_AU_NM01/07_2016/","160729-091000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160729-131000.wav","/AW15_AU_NM01/07_2016/","160729-131000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160729-131000.wav","/AW15_AU_NM01/07_2016/","160729-131000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160729-183000.wav","/AW15_AU_NM01/07_2016/","160729-183000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160729-183000.wav","/AW15_AU_NM01/07_2016/","160729-183000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160730-001000.wav","/AW15_AU_NM01/07_2016/","160730-001000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160730-001000.wav","/AW15_AU_NM01/07_2016/","160730-001000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
"AU-AWNM01-160730-092000.wav","/AW15_AU_NM01/07_2016/","160730-092000",600,"AW15_AU_NM01",0,300,"NM1","LOW"
"AU-AWNM01-160730-092000.wav","/AW15_AU_NM01/07_2016/","160730-092000",600,"AW15_AU_NM01",300,300,"NM1","LOW"
