"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur","SiteID","Type"
"AU-AWPH01-140818-144000.wav","/AW13_AU_PH01/08_2014/","140818-144000",600,"AW13_AU_PH01",0,300,"PH1","LOW"
"AU-AWPH01-140818-144000.wav","/AW13_AU_PH01/08_2014/","140818-144000",600,"AW13_AU_PH01",300,300,"PH1","LOW"
"AU-AWPH01-140818-145000.wav","/AW13_AU_PH01/08_2014/","140818-145000",600,"AW13_AU_PH01",0,300,"PH1","LOW"
"AU-AWPH01-140818-145000.wav","/AW13_AU_PH01/08_2014/","140818-145000",600,"AW13_AU_PH01",300,300,"PH1","LOW"
"AU-AWPH01-140818-150000.wav","/AW13_AU_PH01/08_2014/","140818-150000",600,"AW13_AU_PH01",0,300,"PH1","LOW"
"AU-AWPH01-140818-150000.wav","/AW13_AU_PH01/08_2014/","140818-150000",600,"AW13_AU_PH01",300,300,"PH1","LOW"
"AU-AWPH01-140818-192000.wav","/AW13_AU_PH01/08_2014/","140818-192000",600,"AW13_AU_PH01",300,300,"PH1","LOW"
"AU-AWPH01-140818-194000.wav","/AW13_AU_PH01/08_2014/","140818-194000",600,"AW13_AU_PH01",300,300,"PH1","LOW"
"AU-AWPH01-140818-200000.wav","/AW13_AU_PH01/08_2014/","140818-200000",600,"AW13_AU_PH01",300,300,"PH1","LOW"
"AU-AWPH01-140818-201000.wav","/AW13_AU_PH01/08_2014/","140818-201000",600,"AW13_AU_PH01",300,300,"PH1","LOW"
"AU-AWPH01-140819-001000.wav","/AW13_AU_PH01/08_2014/","140819-001000",600,"AW13_AU_PH01",300,300,"PH1","LOW"
"AU-AWPH01-140819-004000.wav","/AW13_AU_PH01/08_2014/","140819-004000",600,"AW13_AU_PH01",300,300,"PH1","LOW"
"AU-AWPH01-140819-011000.wav","/AW13_AU_PH01/08_2014/","140819-011000",600,"AW13_AU_PH01",0,300,"PH1","LOW"
"AU-AWPH01-140819-011000.wav","/AW13_AU_PH01/08_2014/","140819-011000",600,"AW13_AU_PH01",300,300,"PH1","LOW"
"AU-AWPH01-140819-050000.wav","/AW13_AU_PH01/08_2014/","140819-050000",600,"AW13_AU_PH01",0,300,"PH1","LOW"
