"StartTime","EndTime","LowFreq","HighFreq","StartFile","EndFile","label","Type","SignalCode"
19.3671875,37.9609375,25,55,"AU-ALBS03-170426-150000.wav","AU-ALBS03-170426-150000.wav","y","DET","LM"
301.0078125,310.578125,25,55,"AU-ALBS03-170426-150000.wav","AU-ALBS03-170426-150000.wav","y","DET","LM"
314.40625,316.8671875,25,55,"AU-ALBS03-170426-150000.wav","AU-ALBS03-170426-150000.wav","y","DET","LM"
329.71875,341.203125,25,55,"AU-ALBS03-170426-150000.wav","AU-ALBS03-170426-150000.wav","y","DET","LM"
582.375,597.140625,25,55,"AU-ALBS03-170426-150000.wav","AU-ALBS03-170426-150000.wav","y","DET","LM"
14.09375,16.5546875,25,55,"AU-ALBS03-170426-151000.wav","AU-ALBS03-170426-151000.wav","y","DET","LM"
20.9296875,28.0390625,25,55,"AU-ALBS03-170426-151000.wav","AU-ALBS03-170426-151000.wav","y","DET","LM"
51.828125,69.875,25,55,"AU-ALBS03-170426-151000.wav","AU-ALBS03-170426-151000.wav","y","DET","LM"
111.7109375,127.84375,25,55,"AU-ALBS03-170426-151000.wav","AU-ALBS03-170426-151000.wav","y","DET","LM"
182.53125,195.3828125,25,55,"AU-ALBS03-170426-151000.wav","AU-ALBS03-170426-151000.wav","y","DET","LM"
245.96875,259.3671875,25,55,"AU-ALBS03-170426-151000.wav","AU-ALBS03-170426-151000.wav","y","DET","LM"
320.0703125,322.2578125,25,55,"AU-ALBS03-170426-151000.wav","AU-ALBS03-170426-151000.wav","y","DET","LM"
323.8984375,331.828125,25,55,"AU-ALBS03-170426-151000.wav","AU-ALBS03-170426-151000.wav","y","DET","LM"
335.65625,339.484375,25,55,"AU-ALBS03-170426-151000.wav","AU-ALBS03-170426-151000.wav","y","DET","LM"
416.046875,436.0078125,25,55,"AU-ALBS03-170426-151000.wav","AU-ALBS03-170426-151000.wav","y","DET","LM"
538.8203125,543.1953125,25,55,"AU-ALBS03-170426-151000.wav","AU-ALBS03-170426-151000.wav","y","DET","LM"
558.5078125,565.6171875,25,55,"AU-ALBS03-170426-151000.wav","AU-ALBS03-170426-151000.wav","y","DET","LM"
566.4375,575.4609375,25,55,"AU-ALBS03-170426-151000.wav","AU-ALBS03-170426-151000.wav","y","DET","LM"
305.03125,318.15625,25,55,"AU-ALBS03-170426-200000.wav","AU-ALBS03-170426-200000.wav","y","DET","LM"
386.515625,395.8125,25,55,"AU-ALBS03-170426-200000.wav","AU-ALBS03-170426-200000.wav","y","DET","LM"
57.765625,66.7890625,25,55,"AU-ALBS03-170426-201000.wav","AU-ALBS03-170426-201000.wav","y","DET","LM"
304.5234375,311.0859375,25,55,"AU-ALBS03-170427-050000.wav","AU-ALBS03-170427-050000.wav","y","DET","LM"
189.6015625,196.7109375,25,55,"AU-ALBS03-170427-100000.wav","AU-ALBS03-170427-100000.wav","y","DET","LM"
225.0703125,229.71875,25,55,"AU-ALBS03-170427-101000.wav","AU-ALBS03-170427-101000.wav","y","DET","LM"
444.9140625,449.015625,25,55,"AU-ALBS03-170427-101000.wav","AU-ALBS03-170427-101000.wav","y","DET","LM"
507.53125,512.453125,25,55,"AU-ALBS03-170427-101000.wav","AU-ALBS03-170427-101000.wav","y","DET","LM"
400.5390625,403.546875,25,55,"AU-ALBS03-170427-102000.wav","AU-ALBS03-170427-102000.wav","y","DET","LM"
31.59375,35.421875,25,55,"AU-ALBS03-170427-103000.wav","AU-ALBS03-170427-103000.wav","y","DET","LM"
78.078125,81.0859375,25,55,"AU-ALBS03-170427-103000.wav","AU-ALBS03-170427-103000.wav","y","DET","LM"
139.25,141.984375,25,55,"AU-ALBS03-170427-104000.wav","AU-ALBS03-170427-104000.wav","y","DET","LM"
102.53125,109.3671875,25,55,"AU-ALBS03-170427-105000.wav","AU-ALBS03-170427-105000.wav","y","DET","LM"
520.0703125,523.8984375,25,55,"AU-ALBS03-170427-105000.wav","AU-ALBS03-170427-105000.wav","y","DET","LM"
58.703125,61.984375,25,55,"AU-ALBS03-170427-110000.wav","AU-ALBS03-170427-110000.wav","y","DET","LM"
269.9921875,275.1875,25,55,"AU-ALBS03-170427-111000.wav","AU-ALBS03-170427-111000.wav","y","DET","LM"
378.546875,381.828125,25,55,"AU-ALBS03-170427-111000.wav","AU-ALBS03-170427-111000.wav","y","DET","LM"
91.0859375,96.28125,25,55,"AU-ALBS03-170427-150000.wav","AU-ALBS03-170427-150000.wav","y","DET","LM"
160.8125,166.5546875,25,55,"AU-ALBS03-170427-150000.wav","AU-ALBS03-170427-150000.wav","y","DET","LM"
181.3203125,186.2421875,25,55,"AU-ALBS03-170427-150000.wav","AU-ALBS03-170427-150000.wav","y","DET","LM"
215.2265625,219.0546875,25,55,"AU-ALBS03-170427-150000.wav","AU-ALBS03-170427-150000.wav","y","DET","LM"
293.703125,297.8046875,25,55,"AU-ALBS03-170427-150000.wav","AU-ALBS03-170427-150000.wav","y","DET","LM"
464.0546875,467.609375,25,55,"AU-ALBS03-170427-150000.wav","AU-ALBS03-170427-150000.wav","y","DET","LM"
124.640625,129.8359375,25,55,"AU-ALBS03-170427-151000.wav","AU-ALBS03-170427-151000.wav","y","DET","LM"
296.6328125,300.734375,25,55,"AU-ALBS03-170427-151000.wav","AU-ALBS03-170427-151000.wav","y","DET","LM"
306.203125,312.4921875,25,55,"AU-ALBS03-170427-151000.wav","AU-ALBS03-170427-151000.wav","y","DET","LM"
368.546875,372.6484375,25,55,"AU-ALBS03-170427-151000.wav","AU-ALBS03-170427-151000.wav","y","DET","LM"
159.2109375,163.3125,25,55,"AU-ALBS03-170427-153000.wav","AU-ALBS03-170427-153000.wav","y","DET","LM"
288.15625,290.890625,25,55,"AU-ALBS03-170427-200000.wav","AU-ALBS03-170427-200000.wav","y","DET","LM"
391.7890625,396.7109375,25,55,"AU-ALBS03-170427-200000.wav","AU-ALBS03-170427-200000.wav","y","DET","LM"
37.8828125,44.9921875,25,55,"AU-AWBS03-130516-081000.wav","AU-AWBS03-130516-081000.wav","y","DET","LM"
134.6796875,140.6953125,25,55,"AU-AWBS03-130516-081000.wav","AU-AWBS03-130516-081000.wav","y","DET","LM"
198.1171875,204.40625,25,55,"AU-AWBS03-130516-081000.wav","AU-AWBS03-130516-081000.wav","y","DET","LM"
255.265625,260.1875,25,55,"AU-AWBS03-130516-081000.wav","AU-AWBS03-130516-081000.wav","y","DET","LM"
