StartTime,EndTime,LowFreq,HighFreq,StartFile,EndFile,Label,SignalCode
126.7758621,133.4630542,25.9,34.4,AU-BS04b-141216-183000.wav,AU-BS04b-141216-183000.wav,y,LM
251.0320197,253.2487685,26,37.8,AU-BS04b-141216-183000.wav,AU-BS04b-141216-183000.wav,y,LM
300.6724138,306.7315271,23.9,34.6,AU-BS04b-141216-183000.wav,AU-BS04b-141216-183000.wav,y,LM
379.4482759,389.0541872,25.5,38.5,AU-BS04b-141216-183000.wav,AU-BS04b-141216-183000.wav,y,LM
464.9261084,470.91133,23.1,33.2,AU-BS04b-141216-183000.wav,AU-BS04b-141216-183000.wav,y,LM
539.3793103,547.1009852,23.5,33.4,AU-BS04b-141216-183000.wav,AU-BS04b-141216-183000.wav,y,LM
2.024630542,4.463054187,25.7,36.6,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
21.67980296,29.5862069,23.4,31.8,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
27.66502463,34.86945813,26.3,35.2,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
97.7955665,103.7068966,22.6,34,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
121.6625616,126.5763547,24.6,35.2,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
172.6699507,179.9852217,23.3,34.4,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
197.453202,204.9901478,26.5,36.9,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
258.7684729,263.1650246,24.3,32.7,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
289.3448276,299.4310345,26.5,35.7,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
327.3472906,333.7389163,24.6,35.2,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
361.6699507,364.1453202,23.4,33.5,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
394.2044335,402.7019704,25.8,36.1,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
419.7339901,426.2364532,23.7,35.8,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
491.8965517,497.7339901,25.2,36.9,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
507.0073892,512.3275862,24.8,37.5,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
529.9876847,534.1256158,30.9,40.8,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
540.908867,545.2315271,29.4,37.2,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
594.0221675,598.8990148,23.4,34.3,AU-BS04b-141216-184000.wav,AU-BS04b-141216-184000.wav,y,LM
14.78571429,23.80049261,26.4,35.2,AU-BS04b-141216-185000.wav,AU-BS04b-141216-185000.wav,y,LM
8.65270936,12.82758621,24,33.2,AU-BS04b-141216-185000.wav,AU-BS04b-141216-185000.wav,y,LM
