"FileName","FullPath","StartTime","Duration","Deployment","SiteID"
"AU-AWBS03-141020-052000.wav","/AW14_AU_BS03/10_2014/","141020-052000","600","AW14_AU_BS03","BS3"
"AU-AWBS03-141020-053000.wav","/AW14_AU_BS03/10_2014/","141020-053000","600","AW14_AU_BS03","BS3"
"AU-AWBS03-141020-054000.wav","/AW14_AU_BS03/10_2014/","141020-054000","600","AW14_AU_BS03","BS3"
"AU-AWBS03-141020-055000.wav","/AW14_AU_BS03/10_2014/","141020-055000","600","AW14_AU_BS03","BS3"
"AU-AWBS03-141124-200000.wav","/AW14_AU_BS03/11_2014/","141124-200000","600","AW14_AU_BS03","BS3"
"AU-AWBS03-141204-205000.wav","/AW14_AU_BS03/12_2014/","141204-205000","600","AW14_AU_BS03","BS3"
"AU-AWBS03-141204-210000.wav","/AW14_AU_BS03/12_2014/","141204-210000","600","AW14_AU_BS03","BS3"
"AU-AWBS03-141206-230000.wav","/AW14_AU_BS03/12_2014/","141206-230000","600","AW14_AU_BS03","BS3"
"AU-AWBS03-141208-092000.wav","/AW14_AU_BS03/12_2014/","141208-092000","600","AW14_AU_BS03","BS3"
"AU-AWBS03-141208-093000.wav","/AW14_AU_BS03/12_2014/","141208-093000","600","AW14_AU_BS03","BS3"
"AU-AWBS03-141208-094000.wav","/AW14_AU_BS03/12_2014/","141208-094000","600","AW14_AU_BS03","BS3"
"AU-AWBS03-141208-095000.wav","/AW14_AU_BS03/12_2014/","141208-095000","600","AW14_AU_BS03","BS3"
"AU-AWBS03-141208-141000.wav","/AW14_AU_BS03/12_2014/","141208-141000","600","AW14_AU_BS03","BS3"
"AU-AWBS03-141208-142000.wav","/AW14_AU_BS03/12_2014/","141208-142000","600","AW14_AU_BS03","BS3"
"AU-AWBS03-141208-143000.wav","/AW14_AU_BS03/12_2014/","141208-143000","600","AW14_AU_BS03","BS3"
"AU-AWBS03-141208-144000.wav","/AW14_AU_BS03/12_2014/","141208-144000","600","AW14_AU_BS03","BS3"
"AU-AWBS03-141208-190000.wav","/AW14_AU_BS03/12_2014/","141208-190000","600","AW14_AU_BS03","BS3"
"AU-AWBS03-141208-191000.wav","/AW14_AU_BS03/12_2014/","141208-191000","600","AW14_AU_BS03","BS3"
