"FileName","FullPath","StartTime","Duration","Deployment","SiteID"
"AU-BSPM04-150108-013000.wav","/BS14_AU_PM04/01_2015/","150108-013000","600","BS14_AU_PM04","04"
"AU-BSPM04-150108-015000.wav","/BS14_AU_PM04/01_2015/","150108-015000","600","BS14_AU_PM04","04"
"AU-BSPM04-150108-112000.wav","/BS14_AU_PM04/01_2015/","150108-112000","600","BS14_AU_PM04","04"
"AU-BSPM04-150108-114000.wav","/BS14_AU_PM04/01_2015/","150108-114000","600","BS14_AU_PM04","04"
"AU-BSPM04-150108-115000.wav","/BS14_AU_PM04/01_2015/","150108-115000","600","BS14_AU_PM04","04"
"AU-BSPM04-150108-120000.wav","/BS14_AU_PM04/01_2015/","150108-120000","600","BS14_AU_PM04","04"
"AU-BSPM04-150111-092000.wav","/BS14_AU_PM04/01_2015/","150111-092000","600","BS14_AU_PM04","04"
"AU-BSPM04-150112-111000.wav","/BS14_AU_PM04/01_2015/","150112-111000","600","BS14_AU_PM04","04"
"AU-BSPM04-150113-160000.wav","/BS14_AU_PM04/01_2015/","150113-160000","600","BS14_AU_PM04","04"
"AU-BSPM04-150113-161000.wav","/BS14_AU_PM04/01_2015/","150113-161000","600","BS14_AU_PM04","04"
"AU-BSPM04-150113-163000.wav","/BS14_AU_PM04/01_2015/","150113-163000","600","BS14_AU_PM04","04"
"AU-BSPM04-150113-171000.wav","/BS14_AU_PM04/01_2015/","150113-171000","600","BS14_AU_PM04","04"
"AU-BSPM04-150114-020000.wav","/BS14_AU_PM04/01_2015/","150114-020000","600","BS14_AU_PM04","04"
"AU-BSPM04-150114-120000.wav","/BS14_AU_PM04/01_2015/","150114-120000","600","BS14_AU_PM04","04"
"AU-BSPM04-150114-121000.wav","/BS14_AU_PM04/01_2015/","150114-121000","600","BS14_AU_PM04","04"
"AU-BSPM04-150114-122000.wav","/BS14_AU_PM04/01_2015/","150114-122000","600","BS14_AU_PM04","04"
"AU-BSPM04-150114-123000.wav","/BS14_AU_PM04/01_2015/","150114-123000","600","BS14_AU_PM04","04"
"AU-BSPM04-150114-124000.wav","/BS14_AU_PM04/01_2015/","150114-124000","600","BS14_AU_PM04","04"
"AU-BSPM04-150114-131000.wav","/BS14_AU_PM04/01_2015/","150114-131000","600","BS14_AU_PM04","04"
"AU-BSPM04-150114-170000.wav","/BS14_AU_PM04/01_2015/","150114-170000","600","BS14_AU_PM04","04"
"AU-BSPM04-150114-173000.wav","/BS14_AU_PM04/01_2015/","150114-173000","600","BS14_AU_PM04","04"
"AU-BSPM04-150114-175000.wav","/BS14_AU_PM04/01_2015/","150114-175000","600","BS14_AU_PM04","04"
"AU-BSPM04-150114-180000.wav","/BS14_AU_PM04/01_2015/","150114-180000","600","BS14_AU_PM04","04"
"AU-BSPM04-150114-181000.wav","/BS14_AU_PM04/01_2015/","150114-181000","600","BS14_AU_PM04","04"
"AU-BSPM04-150114-221000.wav","/BS14_AU_PM04/01_2015/","150114-221000","600","BS14_AU_PM04","04"
"AU-BSPM04-150115-030000.wav","/BS14_AU_PM04/01_2015/","150115-030000","600","BS14_AU_PM04","04"
"AU-BSPM04-150115-031000.wav","/BS14_AU_PM04/01_2015/","150115-031000","600","BS14_AU_PM04","04"
"AU-BSPM04-150115-033000.wav","/BS14_AU_PM04/01_2015/","150115-033000","600","BS14_AU_PM04","04"
"AU-BSPM04-150115-234000.wav","/BS14_AU_PM04/01_2015/","150115-234000","600","BS14_AU_PM04","04"
"AU-BSPM04-150118-210000.wav","/BS14_AU_PM04/01_2015/","150118-210000","600","BS14_AU_PM04","04"
"AU-BSPM04-150118-212000.wav","/BS14_AU_PM04/01_2015/","150118-212000","600","BS14_AU_PM04","04"
"AU-BSPM04-150118-213000.wav","/BS14_AU_PM04/01_2015/","150118-213000","600","BS14_AU_PM04","04"
"AU-BSPM04-150118-214000.wav","/BS14_AU_PM04/01_2015/","150118-214000","600","BS14_AU_PM04","04"
"AU-BSPM04-150119-023000.wav","/BS14_AU_PM04/01_2015/","150119-023000","600","BS14_AU_PM04","04"
"AU-BSPM04-150119-030000.wav","/BS14_AU_PM04/01_2015/","150119-030000","600","BS14_AU_PM04","04"
"AU-BSPM04-150119-031000.wav","/BS14_AU_PM04/01_2015/","150119-031000","600","BS14_AU_PM04","04"
"AU-BSPM04-150119-220000.wav","/BS14_AU_PM04/01_2015/","150119-220000","600","BS14_AU_PM04","04"
"AU-BSPM04-150119-223000.wav","/BS14_AU_PM04/01_2015/","150119-223000","600","BS14_AU_PM04","04"
"AU-BSPM04-150119-224000.wav","/BS14_AU_PM04/01_2015/","150119-224000","600","BS14_AU_PM04","04"
"AU-BSPM04-150119-230000.wav","/BS14_AU_PM04/01_2015/","150119-230000","600","BS14_AU_PM04","04"
"AU-BSPM04-150120-035000.wav","/BS14_AU_PM04/01_2015/","150120-035000","600","BS14_AU_PM04","04"
"AU-BSPM04-150122-103000.wav","/BS14_AU_PM04/01_2015/","150122-103000","600","BS14_AU_PM04","04"
"AU-BSPM04-150124-025000.wav","/BS14_AU_PM04/01_2015/","150124-025000","600","BS14_AU_PM04","04"
"AU-BSPM04-150124-030000.wav","/BS14_AU_PM04/01_2015/","150124-030000","600","BS14_AU_PM04","04"
"AU-BSPM04-150129-021000.wav","/BS14_AU_PM04/01_2015/","150129-021000","600","BS14_AU_PM04","04"
"AU-BSPM04-150201-050000.wav","/BS14_AU_PM04/02_2015/","150201-050000","600","BS14_AU_PM04","04"
"AU-BSPM04-150202-060000.wav","/BS14_AU_PM04/02_2015/","150202-060000","600","BS14_AU_PM04","04"
"AU-BSPM04-150202-061000.wav","/BS14_AU_PM04/02_2015/","150202-061000","600","BS14_AU_PM04","04"
"AU-BSPM04-150202-063000.wav","/BS14_AU_PM04/02_2015/","150202-063000","600","BS14_AU_PM04","04"
"AU-BSPM04-150203-020000.wav","/BS14_AU_PM04/02_2015/","150203-020000","600","BS14_AU_PM04","04"
"AU-BSPM04-150203-174000.wav","/BS14_AU_PM04/02_2015/","150203-174000","600","BS14_AU_PM04","04"
"AU-BSPM04-150203-180000.wav","/BS14_AU_PM04/02_2015/","150203-180000","600","BS14_AU_PM04","04"
"AU-BSPM04-150204-032000.wav","/BS14_AU_PM04/02_2015/","150204-032000","600","BS14_AU_PM04","04"
"AU-BSPM04-150204-033000.wav","/BS14_AU_PM04/02_2015/","150204-033000","600","BS14_AU_PM04","04"
"AU-BSPM04-150204-035000.wav","/BS14_AU_PM04/02_2015/","150204-035000","600","BS14_AU_PM04","04"
"AU-BSPM04-150204-041000.wav","/BS14_AU_PM04/02_2015/","150204-041000","600","BS14_AU_PM04","04"
"AU-BSPM04-150205-092000.wav","/BS14_AU_PM04/02_2015/","150205-092000","600","BS14_AU_PM04","04"
"AU-BSPM04-150205-094000.wav","/BS14_AU_PM04/02_2015/","150205-094000","600","BS14_AU_PM04","04"
"AU-BSPM04-150205-095000.wav","/BS14_AU_PM04/02_2015/","150205-095000","600","BS14_AU_PM04","04"
"AU-BSPM04-150205-101000.wav","/BS14_AU_PM04/02_2015/","150205-101000","600","BS14_AU_PM04","04"
"AU-BSPM04-150206-050000.wav","/BS14_AU_PM04/02_2015/","150206-050000","600","BS14_AU_PM04","04"
"AU-BSPM04-150215-191000.wav","/BS14_AU_PM04/02_2015/","150215-191000","600","BS14_AU_PM04","04"
"AU-BSPM04-150215-192000.wav","/BS14_AU_PM04/02_2015/","150215-192000","600","BS14_AU_PM04","04"
"AU-BSPM04-150215-194000.wav","/BS14_AU_PM04/02_2015/","150215-194000","600","BS14_AU_PM04","04"
"AU-BSPM04-150215-195000.wav","/BS14_AU_PM04/02_2015/","150215-195000","600","BS14_AU_PM04","04"
"AU-BSPM04-150215-201000.wav","/BS14_AU_PM04/02_2015/","150215-201000","600","BS14_AU_PM04","04"
"AU-BSPM04-150216-011000.wav","/BS14_AU_PM04/02_2015/","150216-011000","600","BS14_AU_PM04","04"
"AU-BSPM04-150216-205000.wav","/BS14_AU_PM04/02_2015/","150216-205000","600","BS14_AU_PM04","04"
"AU-BSPM04-150218-023000.wav","/BS14_AU_PM04/02_2015/","150218-023000","600","BS14_AU_PM04","04"
"AU-BSPM04-150301-034000.wav","/BS14_AU_PM04/03_2015/","150301-034000","600","BS14_AU_PM04","04"
"AU-BSPM04-150303-055000.wav","/BS14_AU_PM04/03_2015/","150303-055000","600","BS14_AU_PM04","04"
"AU-BSPM04-150303-153000.wav","/BS14_AU_PM04/03_2015/","150303-153000","600","BS14_AU_PM04","04"
"AU-BSPM04-150304-060000.wav","/BS14_AU_PM04/03_2015/","150304-060000","600","BS14_AU_PM04","04"
"AU-BSPM04-150304-070000.wav","/BS14_AU_PM04/03_2015/","150304-070000","600","BS14_AU_PM04","04"
"AU-BSPM04-150304-171000.wav","/BS14_AU_PM04/03_2015/","150304-171000","600","BS14_AU_PM04","04"
"AU-BSPM04-150305-071000.wav","/BS14_AU_PM04/03_2015/","150305-071000","600","BS14_AU_PM04","04"
"AU-BSPM04-150305-072000.wav","/BS14_AU_PM04/03_2015/","150305-072000","600","BS14_AU_PM04","04"
"AU-BSPM04-150305-073000.wav","/BS14_AU_PM04/03_2015/","150305-073000","600","BS14_AU_PM04","04"
"AU-BSPM04-150305-131000.wav","/BS14_AU_PM04/03_2015/","150305-131000","600","BS14_AU_PM04","04"
"AU-BSPM04-150305-181000.wav","/BS14_AU_PM04/03_2015/","150305-181000","600","BS14_AU_PM04","04"
"AU-BSPM04-150306-083000.wav","/BS14_AU_PM04/03_2015/","150306-083000","600","BS14_AU_PM04","04"
"AU-BSPM04-150306-230000.wav","/BS14_AU_PM04/03_2015/","150306-230000","600","BS14_AU_PM04","04"
"AU-BSPM04-150306-232000.wav","/BS14_AU_PM04/03_2015/","150306-232000","600","BS14_AU_PM04","04"
"AU-BSPM04-150307-000000.wav","/BS14_AU_PM04/03_2015/","150307-000000","600","BS14_AU_PM04","04"
"AU-BSPM04-150307-041000.wav","/BS14_AU_PM04/03_2015/","150307-041000","600","BS14_AU_PM04","04"
"AU-BSPM04-150307-042000.wav","/BS14_AU_PM04/03_2015/","150307-042000","600","BS14_AU_PM04","04"
"AU-BSPM04-150307-045000.wav","/BS14_AU_PM04/03_2015/","150307-045000","600","BS14_AU_PM04","04"
"AU-BSPM04-150309-165000.wav","/BS14_AU_PM04/03_2015/","150309-165000","600","BS14_AU_PM04","04"
"AU-BSPM04-150309-221000.wav","/BS14_AU_PM04/03_2015/","150309-221000","600","BS14_AU_PM04","04"
"AU-BSPM04-150310-171000.wav","/BS14_AU_PM04/03_2015/","150310-171000","600","BS14_AU_PM04","04"
"AU-BSPM04-150310-172000.wav","/BS14_AU_PM04/03_2015/","150310-172000","600","BS14_AU_PM04","04"
"AU-BSPM04-150310-175000.wav","/BS14_AU_PM04/03_2015/","150310-175000","600","BS14_AU_PM04","04"
"AU-BSPM04-150311-141000.wav","/BS14_AU_PM04/03_2015/","150311-141000","600","BS14_AU_PM04","04"
"AU-BSPM04-150312-190000.wav","/BS14_AU_PM04/03_2015/","150312-190000","600","BS14_AU_PM04","04"
"AU-BSPM04-150313-102000.wav","/BS14_AU_PM04/03_2015/","150313-102000","600","BS14_AU_PM04","04"
"AU-BSPM04-150313-150000.wav","/BS14_AU_PM04/03_2015/","150313-150000","600","BS14_AU_PM04","04"
"AU-BSPM04-150313-155000.wav","/BS14_AU_PM04/03_2015/","150313-155000","600","BS14_AU_PM04","04"
