"StartTime","EndTime","LowFreq","HighFreq","StartFile","EndFile","label","Type","SignalCode"
"97.220338983","103.152542373",34.3,47.8,"AU-BSPM02_a-130603-134000.wav","AU-BSPM02_a-130603-134000.wav","y","i_neg","LM"
"263.415254237","274.474576271",23.4,36.8,"AU-BSPM02_a-130603-134000.wav","AU-BSPM02_a-130603-134000.wav","y","i_neg","LM"
"537.474576271","541.5",20.4,29.7,"AU-BSPM02_a-130603-134000.wav","AU-BSPM02_a-130603-134000.wav","y","i_neg","LM"
"410.703389831","450.550847458",29.8,39.6,"AU-BSPM02_a-130603-142000.wav","AU-BSPM02_a-130603-142000.wav","y","i_neg","LM"
"77.3813559319999","85.2203389829999",23.5,32.1,"AU-BSPM02_a-130603-143000.wav","AU-BSPM02_a-130603-143000.wav","y","i_neg","LM"
"151.805084746","178.161016949",29.7,40.6,"AU-BSPM02_a-130603-143000.wav","AU-BSPM02_a-130603-143000.wav","y","i_neg","LM"
"281.457627119","315.228813559",29.9,42.8,"AU-BSPM02_a-130603-143000.wav","AU-BSPM02_a-130603-143000.wav","y","i_neg","LM"
"407.127118644","427.93220339",27.5,40.3,"AU-BSPM02_a-130603-143000.wav","AU-BSPM02_a-130603-143000.wav","y","i_neg","LM"
"434.661016949","451.525423729",18.3,29.5,"AU-BSPM02_a-130606-072000.wav","AU-BSPM02_a-130606-072000.wav","y","i_neg","LM"
"321.669491525","326.754237288",23,35.9,"AU-BSPM02_a-130609-090000.wav","AU-BSPM02_a-130609-090000.wav","y","i_neg","LM"
"502.762711864","508.101694915",23.6,35.7,"AU-BSPM02_a-130609-144000.wav","AU-BSPM02_a-130609-144000.wav","y","i_neg","LM"
"585.779661017","590.398305085",20.2,30.8,"AU-BSPM02_a-130609-144000.wav","AU-BSPM02_a-130609-144000.wav","y","i_neg","LM"
"198","203.169491525",30.3,41.3,"AU-BSPM02_a-130610-104000.wav","AU-BSPM02_a-130610-104000.wav","y","i_neg","LM"
"249.228813559","253.677966102",25.3,34.6,"AU-BSPM02_a-130610-104000.wav","AU-BSPM02_a-130610-104000.wav","y","i_neg","LM"
