StartTime,EndTime,LowFreq,HighFreq,StartFile,EndFile,Label,SignalCode
0.550847458,3.008474576,28.1,40.8,AU-ALBS03-161130-125000.wav,AU-ALBS03-161130-125000.wav,y,LM
267.3983051,273.4576271,31,44.2,AU-ALBS03-161130-125000.wav,AU-ALBS03-161130-125000.wav,y,LM
285.2118644,289.5762712,28.3,36.7,AU-ALBS03-161130-125000.wav,AU-ALBS03-161130-125000.wav,y,LM
103.6525424,109.6694915,28.3,40.5,AU-ALBS03-161130-130000.wav,AU-ALBS03-161130-130000.wav,y,LM
149.559322,153.6694915,28.7,39.3,AU-ALBS03-161202-051000.wav,AU-ALBS03-161202-051000.wav,y,LM
169.6610169,181.2288136,28.7,42.2,AU-ALBS03-161202-051000.wav,AU-ALBS03-161202-051000.wav,y,LM
198.4322034,203.1779661,29,42.6,AU-ALBS03-161202-051000.wav,AU-ALBS03-161202-051000.wav,y,LM
273.3813559,277.0677966,28.1,35.9,AU-ALBS03-161202-051000.wav,AU-ALBS03-161202-051000.wav,y,LM
319.3728814,325.4745763,24.3,37.3,AU-ALBS03-161202-051000.wav,AU-ALBS03-161202-051000.wav,y,LM
391.9322034,396.0847458,32.5,42.2,AU-ALBS03-161202-051000.wav,AU-ALBS03-161202-051000.wav,y,LM
401.1271186,408.9661017,29.4,39.6,AU-ALBS03-161202-051000.wav,AU-ALBS03-161202-051000.wav,y,LM
563.720339,567.0677966,28.7,37,AU-ALBS03-161202-051000.wav,AU-ALBS03-161202-051000.wav,y,LM
2.805084746,6.872881356,27.5,41.4,AU-ALBS03-161203-053000.wav,AU-ALBS03-161203-053000.wav,y,LM
14.75423729,26.11016949,31.9,42.4,AU-ALBS03-161203-053000.wav,AU-ALBS03-161203-053000.wav,y,LM
82.56779661,89.72881356,32.3,47.6,AU-ALBS03-161203-053000.wav,AU-ALBS03-161203-053000.wav,y,LM
113.3050847,117.6694915,26.2,39.7,AU-ALBS03-161203-053000.wav,AU-ALBS03-161203-053000.wav,y,LM
164.7627119,169.6355932,29.8,40.5,AU-ALBS03-161203-053000.wav,AU-ALBS03-161203-053000.wav,y,LM
347.5254237,351.8474576,30.6,40.1,AU-ALBS03-161203-053000.wav,AU-ALBS03-161203-053000.wav,y,LM
419.5932203,425.1440678,29.8,41,AU-ALBS03-161203-053000.wav,AU-ALBS03-161203-053000.wav,y,LM
456.0762712,460.3983051,29,39.2,AU-ALBS03-161203-053000.wav,AU-ALBS03-161203-053000.wav,y,LM
490.2881356,493.9322034,33.1,45.3,AU-ALBS03-161203-053000.wav,AU-ALBS03-161203-053000.wav,y,LM
541.8728814,545.1355932,27.4,35.4,AU-ALBS03-161203-053000.wav,AU-ALBS03-161203-053000.wav,y,LM
555.0508475,558.8644068,34.3,43,AU-ALBS03-161203-053000.wav,AU-ALBS03-161203-053000.wav,y,LM
566.1525424,568.6101695,35,46.4,AU-ALBS03-161203-053000.wav,AU-ALBS03-161203-053000.wav,y,LM
30.27118644,41.92372881,26.9,42.9,AU-ALBS03-161203-054000.wav,AU-ALBS03-161203-054000.wav,y,LM
100.0762712,104.059322,31.5,45.4,AU-ALBS03-161203-054000.wav,AU-ALBS03-161203-054000.wav,y,LM
133.2288136,135.6440678,31.8,42.2,AU-ALBS03-161203-054000.wav,AU-ALBS03-161203-054000.wav,y,LM
338.5932203,342.8305085,33.9,44.9,AU-ALBS03-161203-054000.wav,AU-ALBS03-161203-054000.wav,y,LM
350.8389831,354.1440678,29.8,38.4,AU-ALBS03-161203-054000.wav,AU-ALBS03-161203-054000.wav,y,LM
438.4152542,442.8644068,38.5,47.6,AU-ALBS03-161203-054000.wav,AU-ALBS03-161203-054000.wav,y,LM
482.9237288,486.2288136,30.9,40.4,AU-ALBS03-161203-054000.wav,AU-ALBS03-161203-054000.wav,y,LM
33.38135593,40.71186441,30.1,43.2,AU-ALBS03-161203-055000.wav,AU-ALBS03-161203-055000.wav,y,LM
178.9830508,182.2457627,32.9,43.7,AU-ALBS03-161203-055000.wav,AU-ALBS03-161203-055000.wav,y,LM
294.779661,305.7542373,28.3,43,AU-ALBS03-161203-055000.wav,AU-ALBS03-161203-055000.wav,y,LM
311.6016949,315.8389831,30.2,39.6,AU-ALBS03-161203-055000.wav,AU-ALBS03-161203-055000.wav,y,LM
372.9491525,380.3220339,35.9,46,AU-ALBS03-161203-055000.wav,AU-ALBS03-161203-055000.wav,y,LM
474.7542373,480.8559322,31.7,44,AU-ALBS03-161203-055000.wav,AU-ALBS03-161203-055000.wav,y,LM
523.5,527.1864407,32.1,42.2,AU-ALBS03-161203-055000.wav,AU-ALBS03-161203-055000.wav,y,LM
55.11864407,59.99152542,32.1,43.2,AU-ALBS03-161203-060000.wav,AU-ALBS03-161203-060000.wav,y,LM
162.3559322,167.8644068,29.8,40.8,AU-ALBS03-161203-060000.wav,AU-ALBS03-161203-060000.wav,y,LM
172.6525424,176.8474576,30.1,39.3,AU-ALBS03-161203-060000.wav,AU-ALBS03-161203-060000.wav,y,LM
314.2966102,317.940678,25.4,38.1,AU-ALBS03-161203-060000.wav,AU-ALBS03-161203-060000.wav,y,LM
421.1101695,424.7118644,33,43.3,AU-ALBS03-161203-060000.wav,AU-ALBS03-161203-060000.wav,y,LM
563.0254237,566.8389831,32.3,40.6,AU-ALBS03-161203-060000.wav,AU-ALBS03-161203-060000.wav,y,LM
582.3050847,586.5,35.5,46.2,AU-ALBS03-161203-060000.wav,AU-ALBS03-161203-060000.wav,y,LM
176.3135593,181.5677966,29.4,43.7,AU-ALBS03-161203-061000.wav,AU-ALBS03-161203-061000.wav,y,LM
198.0932203,202.1610169,26.1,39,AU-ALBS03-161203-061000.wav,AU-ALBS03-161203-061000.wav,y,LM
244.4661017,248.7033898,33.5,42.5,AU-ALBS03-161203-061000.wav,AU-ALBS03-161203-061000.wav,y,LM
301.6016949,308.0423729,29.8,42.2,AU-ALBS03-161203-061000.wav,AU-ALBS03-161203-061000.wav,y,LM
371.5932203,376.3813559,30.3,40,AU-ALBS03-161203-061000.wav,AU-ALBS03-161203-061000.wav,y,LM
393.8389831,397.9491525,30.1,41.6,AU-ALBS03-161203-061000.wav,AU-ALBS03-161203-061000.wav,y,LM
461.3983051,464.7881356,27.9,40.1,AU-ALBS03-161203-061000.wav,AU-ALBS03-161203-061000.wav,y,LM
512.0084746,515.3983051,32.5,43.7,AU-ALBS03-161203-061000.wav,AU-ALBS03-161203-061000.wav,y,LM
173.3220339,178.7033898,31.4,47.3,AU-ALBS03-161203-100000.wav,AU-ALBS03-161203-100000.wav,y,LM
195.8220339,201.3305085,30.1,42.4,AU-ALBS03-161203-100000.wav,AU-ALBS03-161203-100000.wav,y,LM
313.2881356,317.059322,27.7,36.2,AU-ALBS03-161203-100000.wav,AU-ALBS03-161203-100000.wav,y,LM
515.1186441,518.9322034,31.1,42.6,AU-ALBS03-161203-100000.wav,AU-ALBS03-161203-100000.wav,y,LM
16.50847458,20.91525424,30.1,44.2,AU-ALBS03-161203-101000.wav,AU-ALBS03-161203-101000.wav,y,LM
32.0338983,36.1440678,28.1,44.8,AU-ALBS03-161203-101000.wav,AU-ALBS03-161203-101000.wav,y,LM
229.7118644,234.6271186,26.1,41.3,AU-ALBS03-161203-101000.wav,AU-ALBS03-161203-101000.wav,y,LM
276.3813559,281.4661017,34.2,42.4,AU-ALBS03-161203-101000.wav,AU-ALBS03-161203-101000.wav,y,LM
377.8559322,382.4322034,34.9,42,AU-ALBS03-161203-101000.wav,AU-ALBS03-161203-101000.wav,y,LM
394.2966102,398.8728814,29.5,38.6,AU-ALBS03-161203-101000.wav,AU-ALBS03-161203-101000.wav,y,LM
472.5508475,477,31.3,40.4,AU-ALBS03-161203-101000.wav,AU-ALBS03-161203-101000.wav,y,LM
551.1694915,556.2966102,32.3,44.1,AU-ALBS03-161203-101000.wav,AU-ALBS03-161203-101000.wav,y,LM
575,580.2118644,31.3,40,AU-ALBS03-161203-101000.wav,AU-ALBS03-161203-101000.wav,y,LM
24.87192118,26.86699507,30.4,41,AU-ALBS03-161204-062000.wav,AU-ALBS03-161204-062000.wav,y,LM
133.7586207,142.773399,33,44.1,AU-ALBS03-161204-062000.wav,AU-ALBS03-161204-062000.wav,y,LM
205.9729064,209.5935961,30.6,42.6,AU-ALBS03-161204-062000.wav,AU-ALBS03-161204-062000.wav,y,LM
267.7315271,272.9408867,31.3,43,AU-ALBS03-161204-062000.wav,AU-ALBS03-161204-062000.wav,y,LM
318.5541872,325.9433498,32.7,42.6,AU-ALBS03-161204-062000.wav,AU-ALBS03-161204-062000.wav,y,LM
501.5394089,506.0098522,28.4,40,AU-ALBS03-161204-062000.wav,AU-ALBS03-161204-062000.wav,y,LM
515.3423645,518.6674877,32.6,39.9,AU-ALBS03-161204-062000.wav,AU-ALBS03-161204-062000.wav,y,LM
563.0985222,567.9014778,27.9,37.1,AU-ALBS03-161204-062000.wav,AU-ALBS03-161204-062000.wav,y,LM
34.09359606,38.41625616,31.9,39.4,AU-ALBS03-161204-063000.wav,AU-ALBS03-161204-063000.wav,y,LM
122.955665,126.5024631,34.6,43.2,AU-ALBS03-161204-063000.wav,AU-ALBS03-161204-063000.wav,y,LM
191.0320197,196.0935961,32.2,45.7,AU-ALBS03-161204-063000.wav,AU-ALBS03-161204-063000.wav,y,LM
283.7364532,292.2339901,30.7,46.6,AU-ALBS03-161204-063000.wav,AU-ALBS03-161204-063000.wav,y,LM
394.6921182,399.273399,26.7,36.4,AU-ALBS03-161204-063000.wav,AU-ALBS03-161204-063000.wav,y,LM
398.4605911,404.0394089,28.8,41.4,AU-ALBS03-161204-063000.wav,AU-ALBS03-161204-063000.wav,y,LM
551.682266,556.5591133,26.8,42.6,AU-ALBS03-161204-063000.wav,AU-ALBS03-161204-063000.wav,y,LM
22.7364532,25.13793103,29.2,38.1,AU-ALBS03-161204-064000.wav,AU-ALBS03-161204-064000.wav,y,LM
76.62561576,85.89901478,31.6,43.6,AU-ALBS03-161204-064000.wav,AU-ALBS03-161204-064000.wav,y,LM
298.2783251,301.3817734,31.1,40.1,AU-ALBS03-161204-064000.wav,AU-ALBS03-161204-064000.wav,y,LM
446.8300493,453.4433498,29.9,40.2,AU-ALBS03-161204-064000.wav,AU-ALBS03-161204-064000.wav,y,LM
87.32512315,90.83497537,32.3,40.6,AU-ALBS03-161204-065000.wav,AU-ALBS03-161204-065000.wav,y,LM
105.0960591,111.4876847,33.1,42.4,AU-ALBS03-161204-065000.wav,AU-ALBS03-161204-065000.wav,y,LM
227.5270936,231.6650246,29.6,41.7,AU-ALBS03-161204-065000.wav,AU-ALBS03-161204-065000.wav,y,LM
285.8128079,289.6551724,31,40.8,AU-ALBS03-161204-065000.wav,AU-ALBS03-161204-065000.wav,y,LM
395.364532,404.1945813,33.8,42.7,AU-ALBS03-161204-065000.wav,AU-ALBS03-161204-065000.wav,y,LM
507.8719212,511.3448276,27.7,41.4,AU-ALBS03-161204-065000.wav,AU-ALBS03-161204-065000.wav,y,LM
573.7684729,576.8349754,31.4,41.3,AU-ALBS03-161204-065000.wav,AU-ALBS03-161204-065000.wav,y,LM
588.5098522,596.3423645,28,51.3,AU-ALBS03-161204-065000.wav,AU-ALBS03-161204-065000.wav,y,LM
38.22413793,42.69458128,36,46.3,AU-ALBS03-161204-071000.wav,AU-ALBS03-161204-071000.wav,y,LM
94.69950739,98.65270936,24.7,41.1,AU-ALBS03-161204-071000.wav,AU-ALBS03-161204-071000.wav,y,LM
291.5615764,294.0738916,27.8,36.8,AU-ALBS03-161204-071000.wav,AU-ALBS03-161204-071000.wav,y,LM
367.8029557,376.41133,31.6,42.3,AU-ALBS03-161204-071000.wav,AU-ALBS03-161204-071000.wav,y,LM
452.0837438,459.0295567,34.4,42.7,AU-ALBS03-161204-071000.wav,AU-ALBS03-161204-071000.wav,y,LM
203.7561576,208.5591133,25.7,44.7,AU-ALBS03-161204-110000.wav,AU-ALBS03-161204-110000.wav,y,LM
185.6896552,187.9433498,31.4,40.3,AU-ALBS03-161204-110000.wav,AU-ALBS03-161204-110000.wav,y,LM
240.1699507,242.8300493,31.7,41.6,AU-ALBS03-161204-110000.wav,AU-ALBS03-161204-110000.wav,y,LM
324.5615764,329.4753695,31.2,40.6,AU-ALBS03-161204-110000.wav,AU-ALBS03-161204-110000.wav,y,LM
405.3842365,410.3719212,27,38.6,AU-ALBS03-161204-110000.wav,AU-ALBS03-161204-110000.wav,y,LM
518.3349754,522.2142857,31.2,40.1,AU-ALBS03-161204-110000.wav,AU-ALBS03-161204-110000.wav,y,LM
41.28325123,47.08374384,26,39.8,AU-ALBS03-161204-111000.wav,AU-ALBS03-161204-111000.wav,y,LM
60.5320197,62.89655172,28.4,36.4,AU-ALBS03-161204-111000.wav,AU-ALBS03-161204-111000.wav,y,LM
82.4408867,86.02463054,30.2,38.7,AU-ALBS03-161204-111000.wav,AU-ALBS03-161204-111000.wav,y,LM
231.9162562,236.4975369,30.7,39.9,AU-ALBS03-161204-111000.wav,AU-ALBS03-161204-111000.wav,y,LM
304.3522167,307.6773399,30.8,38.9,AU-ALBS03-161204-111000.wav,AU-ALBS03-161204-111000.wav,y,LM
409.1009852,417.7832512,31.8,40.3,AU-ALBS03-161204-111000.wav,AU-ALBS03-161204-111000.wav,y,LM
423.6428571,425.5640394,29.3,39.2,AU-ALBS03-161204-111000.wav,AU-ALBS03-161204-111000.wav,y,LM
525.8054187,530.1650246,35.6,47.2,AU-ALBS03-161204-111000.wav,AU-ALBS03-161204-111000.wav,y,LM
586.9211823,592.6108374,31.2,39.6,AU-ALBS03-161204-163000.wav,AU-ALBS03-161204-163000.wav,y,LM
94.25615763,102.5689655,31.4,47.6,AU-ALBS03-161204-210000.wav,AU-ALBS03-161204-210000.wav,y,LM
146.2463054,151.1970443,32.8,42.7,AU-ALBS03-161205-072000.wav,AU-ALBS03-161205-072000.wav,y,LM
379.5738916,383.8226601,31.8,42,AU-ALBS03-161205-072000.wav,AU-ALBS03-161205-072000.wav,y,LM
429.362069,438.3768473,34.8,42.8,AU-ALBS03-161205-072000.wav,AU-ALBS03-161205-072000.wav,y,LM
584.6748768,590.8817734,31.8,41.3,AU-ALBS03-161205-072000.wav,AU-ALBS03-161205-072000.wav,y,LM
594.2068966,0.192118227,35.3,43.1,AU-ALBS03-161205-072000.wav,AU-ALBS03-161205-073000.wav,y,LM
131.3054187,135.4802956,34.8,43.4,AU-ALBS03-161205-073000.wav,AU-ALBS03-161205-073000.wav,y,LM
150.1847291,158.3128079,36.4,45,AU-ALBS03-161205-073000.wav,AU-ALBS03-161205-073000.wav,y,LM
162.4876847,166.182266,32.7,43.2,AU-ALBS03-161205-073000.wav,AU-ALBS03-161205-073000.wav,y,LM
263.6157635,271.0418719,36.2,45.3,AU-ALBS03-161205-073000.wav,AU-ALBS03-161205-073000.wav,y,LM
362.3423645,369.2881773,31.9,39.2,AU-ALBS03-161205-073000.wav,AU-ALBS03-161205-073000.wav,y,LM
421.3669951,425.320197,30.4,36.8,AU-ALBS03-161205-073000.wav,AU-ALBS03-161205-073000.wav,y,LM
509.7857143,512.3349754,32.1,42.1,AU-ALBS03-161205-073000.wav,AU-ALBS03-161205-073000.wav,y,LM
585.3251232,587.8004926,38.4,45.9,AU-ALBS03-161205-073000.wav,AU-ALBS03-161205-073000.wav,y,LM
43.01970443,47.04679803,34.9,46.6,AU-ALBS03-161205-075000.wav,AU-ALBS03-161205-075000.wav,y,LM
56.39408867,59.6453202,32.1,46.7,AU-ALBS03-161205-075000.wav,AU-ALBS03-161205-075000.wav,y,LM
65.09852217,71.26847291,32,40.7,AU-ALBS03-161205-075000.wav,AU-ALBS03-161205-075000.wav,y,LM
96.72413793,100.5295567,30.7,40.1,AU-ALBS03-161205-075000.wav,AU-ALBS03-161205-075000.wav,y,LM
106.58867,112.2413793,32.2,46.8,AU-ALBS03-161205-075000.wav,AU-ALBS03-161205-075000.wav,y,LM
221.3128079,225.0073892,31.4,40.1,AU-ALBS03-161205-075000.wav,AU-ALBS03-161205-075000.wav,y,LM
312.5394089,318.3399015,31.6,41.2,AU-ALBS03-161205-075000.wav,AU-ALBS03-161205-075000.wav,y,LM
339.0147783,342.0073892,30.4,39.4,AU-ALBS03-161205-075000.wav,AU-ALBS03-161205-075000.wav,y,LM
431.2906404,436.9802956,33.3,43.9,AU-ALBS03-161205-075000.wav,AU-ALBS03-161205-075000.wav,y,LM
189.4137931,196.729064,33.4,44.6,AU-ALBS03-161205-172000.wav,AU-ALBS03-161205-172000.wav,y,LM
595.2044335,0.081280788,37.7,44.7,AU-ALBS03-161205-180000.wav,AU-ALBS03-161206-082000.wav,y,LM
75.84236453,80.34975369,32.7,40.7,AU-ALBS03-161206-082000.wav,AU-ALBS03-161206-082000.wav,y,LM
