StartTime,EndTime,LowFreq,HighFreq,StartFile,EndFile,label,SignalCode,Type,Analyst
156.051,157.449,104.6,982.7,AM-XBCS01-190713-210001.wav,AM-XBCS01-190713-210001.wav,y,i_neg,GS,DFW
158.254,159.313,74.7,987.3,AM-XBCS01-190713-210001.wav,AM-XBCS01-190713-210001.wav,y,i_neg,GS,DFW
165.438,166.475,0.0,945.4,AM-XBCS01-190713-210001.wav,AM-XBCS01-190713-210001.wav,y,i_neg,GS,DLW
177.731,178.951,0.0,971.0,AM-XBCS01-190713-210001.wav,AM-XBCS01-190713-210001.wav,y,i_neg,GS,DLW
193.829,194.927,43.5,971.0,AM-XBCS01-190713-210001.wav,AM-XBCS01-190713-210001.wav,y,i_neg,GS,DLW
202.975,204.119,155.1,987.3,AM-XBCS01-190713-210001.wav,AM-XBCS01-190713-210001.wav,y,i_neg,GS,DFW
295.609,296.463,21.7,949.3,AM-XBCS01-190713-210001.wav,AM-XBCS01-190713-210001.wav,y,i_neg,GS,DLW
317.337,318.266,22.2,970.4,AM-XBCS01-190713-210001.wav,AM-XBCS01-190713-210001.wav,y,i_neg,GS,DLW
336.266,338.052,14.8,995.0,AM-XBCS01-190713-210001.wav,AM-XBCS01-190713-210001.wav,y,i_neg,GS,DLW
53.397,54.668,19.5,998.8,AM-XBCS01-190713-211501.wav,AM-XBCS01-190713-211501.wav,y,i_neg,GS,DFW
64.075,65.304,249.4,987.3,AM-XBCS01-190713-211501.wav,AM-XBCS01-190713-211501.wav,y,i_neg,GS,DFW
129.304,130.448,136.7,991.9,AM-XBCS01-190713-211501.wav,AM-XBCS01-190713-211501.wav,y,i_neg,GS,DFW
188.855,189.872,18.4,994.2,AM-XBCS01-190713-211501.wav,AM-XBCS01-190713-211501.wav,y,i_neg,GS,DFW
228.49,229.719,75.9,986.2,AM-XBCS01-190713-211501.wav,AM-XBCS01-190713-211501.wav,y,i_neg,GS,DFW
281.473,282.32,211.1,993.0,AM-XBCS01-190713-211501.wav,AM-XBCS01-190713-211501.wav,y,i_neg,GS,DFW
297.999,299.228,102.1,958.2,AM-XBCS01-190713-211501.wav,AM-XBCS01-190713-211501.wav,y,i_neg,GS,DFW
315.219,316.066,259.9,983.8,AM-XBCS01-190713-211501.wav,AM-XBCS01-190713-211501.wav,y,i_neg,GS,DFW
318.312,319.329,257.5,988.4,AM-XBCS01-190713-211501.wav,AM-XBCS01-190713-211501.wav,y,i_neg,GS,DFW
321.702,322.804,526.7,988.4,AM-XBCS01-190713-211501.wav,AM-XBCS01-190713-211501.wav,y,i_neg,GS,DFW
324.795,326.066,468.7,974.5,AM-XBCS01-190713-211501.wav,AM-XBCS01-190713-211501.wav,y,i_neg,GS,DFW
328.736,329.711,278.4,986.1,AM-XBCS01-190713-211501.wav,AM-XBCS01-190713-211501.wav,y,i_neg,GS,DFW
146.896,148.082,83.5,986.1,AM-XBCS01-190714-084501.wav,AM-XBCS01-190714-084501.wav,y,i_neg,GS,DFW
180.625,181.557,23.2,993.0,AM-XBCS01-190714-084501.wav,AM-XBCS01-190714-084501.wav,y,i_neg,GS,DFW
243.074,244.303,97.4,972.2,AM-XBCS01-190714-084501.wav,AM-XBCS01-190714-084501.wav,y,i_neg,GS,DFW
284.048,285.658,150.8,993.0,AM-XBCS01-190714-084501.wav,AM-XBCS01-190714-084501.wav,y,i_neg,GS,DFW
327.266,328.909,7.4,985.2,AM-XBCS01-190714-084501.wav,AM-XBCS01-190714-084501.wav,y,i_neg,GS,DLW
7.352,8.411,102.1,988.4,AM-XBCS01-190721-043001.wav,AM-XBCS01-190721-043001.wav,y,i_neg,GS,DFW
26.055,27.538,408.4,988.4,AM-XBCS01-190721-043001.wav,AM-XBCS01-190721-043001.wav,y,i_neg,GS,DFW
42.539,44.319,58.0,988.4,AM-XBCS01-190721-043001.wav,AM-XBCS01-190721-043001.wav,y,i_neg,GS,DFW
60.717,62.327,594.0,962.9,AM-XBCS01-190721-043001.wav,AM-XBCS01-190721-043001.wav,y,i_neg,GS,DFW
82.666,84.107,97.4,974.5,AM-XBCS01-190721-043001.wav,AM-XBCS01-190721-043001.wav,y,i_neg,GS,DFW
113.742,115.183,60.3,993.0,AM-XBCS01-190721-043001.wav,AM-XBCS01-190721-043001.wav,y,i_neg,GS,DFW
146.835,148.318,139.2,990.7,AM-XBCS01-190721-043001.wav,AM-XBCS01-190721-043001.wav,y,i_neg,GS,DFW
195.793,197.064,51.0,981.4,AM-XBCS01-190721-043001.wav,AM-XBCS01-190721-043001.wav,y,i_neg,GS,DFW
212.462,213.521,90.5,988.4,AM-XBCS01-190721-043001.wav,AM-XBCS01-190721-043001.wav,y,i_neg,GS,DFW
247.123,248.098,313.2,939.7,AM-XBCS01-190721-043001.wav,AM-XBCS01-190721-043001.wav,y,i_neg,GS,DFW
266.166,267.352,81.2,949.0,AM-XBCS01-190721-043001.wav,AM-XBCS01-190721-043001.wav,y,i_neg,GS,DFW
284.301,285.615,90.5,918.8,AM-XBCS01-190721-043001.wav,AM-XBCS01-190721-043001.wav,y,i_neg,GS,DFW
305.445,306.504,90.5,993.0,AM-XBCS01-190721-043001.wav,AM-XBCS01-190721-043001.wav,y,i_neg,GS,DFW
127.074,128.111,159.4,971.0,AM-XBCS01-190731-141501.wav,AM-XBCS01-190731-141501.wav,y,i_neg,GS,DLW
129.927,130.986,197.2,993.0,AM-XBCS01-190731-141501.wav,AM-XBCS01-190731-141501.wav,y,i_neg,GS,DFW
189.367,190.282,123.2,985.5,AM-XBCS01-190731-141501.wav,AM-XBCS01-190731-141501.wav,y,i_neg,GS,DLW
193.185,194.283,0.0,956.5,AM-XBCS01-190731-141501.wav,AM-XBCS01-190731-141501.wav,y,i_neg,GS,DLW
198.124,199.283,0.0,978.3,AM-XBCS01-190731-141501.wav,AM-XBCS01-190731-141501.wav,y,i_neg,GS,DLW
201.512,202.91,181.0,925.8,AM-XBCS01-190731-141501.wav,AM-XBCS01-190731-141501.wav,y,i_neg,GS,DFW
271.952,273.138,153.1,986.1,AM-XBCS01-190731-141501.wav,AM-XBCS01-190731-141501.wav,y,i_neg,GS,DFW
295.063,296.122,129.9,756.4,AM-XBCS01-190731-141501.wav,AM-XBCS01-190731-141501.wav,y,i_neg,GS,DFW
3.343,5.294,10.0,995.0,AM-XBCS01-190804-180001.wav,AM-XBCS01-190804-180001.wav,y,i_neg,GS,DLW
18.343,20.965,5.0,995.0,AM-XBCS01-190804-180001.wav,AM-XBCS01-190804-180001.wav,y,i_neg,GS,DLW
34.366,36.134,0.0,992.8,AM-XBCS01-190804-180001.wav,AM-XBCS01-190804-180001.wav,y,i_neg,GS,DLW
52.78,53.634,0.0,978.3,AM-XBCS01-190804-180001.wav,AM-XBCS01-190804-180001.wav,y,i_neg,GS,DLW
56.744,57.72,0.0,978.3,AM-XBCS01-190804-180001.wav,AM-XBCS01-190804-180001.wav,y,i_neg,GS,DLW
63.205,64.222,136.9,949.0,AM-XBCS01-190804-180001.wav,AM-XBCS01-190804-180001.wav,y,i_neg,GS,DFW
68.915,69.83,0.0,978.3,AM-XBCS01-190804-180001.wav,AM-XBCS01-190804-180001.wav,y,i_neg,GS,DLW
72.939,74.219,7.2,971.0,AM-XBCS01-190804-180001.wav,AM-XBCS01-190804-180001.wav,y,i_neg,GS,DLW
78.854,79.891,0.0,963.8,AM-XBCS01-190804-180001.wav,AM-XBCS01-190804-180001.wav,y,i_neg,GS,DLW
82.878,84.28,0.0,971.0,AM-XBCS01-190804-180001.wav,AM-XBCS01-190804-180001.wav,y,i_neg,GS,DLW
9.44,11.94,0.0,995.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
19.196,20.233,6.1,995.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
23.708,24.562,6.1,995.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
26.696,28.098,10.0,995.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
29.193,30.108,0.0,971.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
30.779,31.633,166.7,956.5,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
32.059,33.949,0.0,963.8,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
35.352,36.998,0.0,971.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
39.254,40.778,29.0,971.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
43.461,45.046,0.0,971.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
50.206,52.34,0.0,985.5,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
56.974,58.011,181.2,855.1,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
60.328,61.73,0.0,862.3,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
64.047,65.267,0.0,905.8,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
67.523,69.23,0.0,978.3,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
71.12,72.4,0.0,985.5,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
75.389,76.365,21.7,992.8,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
79.23,80.206,0.0,985.5,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
83.193,84.23,0.0,992.8,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
87.218,88.62,0.0,985.5,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
90.876,92.644,0.0,978.3,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
94.779,96.242,43.5,963.8,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
111.584,112.499,217.4,985.5,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
115.242,116.462,29.0,971.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
118.901,119.999,58.0,971.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
122.011,122.926,58.0,985.5,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
125.669,126.279,58.0,971.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
129.45,131.279,0.0,985.5,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
131.828,133.474,29.0,978.3,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
136.094,137.535,167.1,979.1,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DFW
140.303,141.462,36.2,971.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
151.645,153.047,7.2,978.3,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
155.828,157.413,0.0,942.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
160.706,162.108,72.5,971.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
163.815,165.217,65.2,978.3,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
166.803,168.205,87.0,695.7,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
170.462,172.047,108.7,963.8,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
174.364,176.193,101.4,985.5,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
177.047,178.632,0.0,985.5,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
181.681,183.632,0.0,956.5,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
185.767,187.474,0.0,985.5,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
193.043,194.187,148.5,946.6,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DFW
204.669,206.254,0.0,971.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
210.133,210.987,0.0,971.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
215.499,216.658,0.0,978.3,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
220.742,221.779,7.2,971.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
227.267,229.096,0.0,992.8,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
239.162,240.348,194.9,983.8,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DFW
244.828,246.048,0.0,963.8,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
256.779,257.572,123.2,710.1,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
263.035,263.706,79.7,717.4,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
272.89,274.119,508.1,990.7,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DFW
300.108,301.815,0.0,978.3,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
322.881,324.649,12.2,995.0,AM-XBCS01-190809-103001.wav,AM-XBCS01-190809-103001.wav,y,i_neg,GS,DLW
7.802,8.412,326.1,963.8,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
10.782,12.245,10.0,995.0,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
14.074,15.842,10.0,995.0,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
18.586,19.562,10.0,995.0,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
21.094,21.826,152.2,956.5,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
22.55,23.526,10.0,995.0,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
27.192,28.107,181.2,971.0,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
30.545,31.704,58.0,927.5,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
34.607,35.887,137.7,956.5,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
41.288,42.051,48.7,939.7,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DFW
50.399,51.436,260.9,942.0,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
54.302,55.826,0.0,905.8,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
58.448,59.607,7.2,826.1,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
60.826,62.106,0.0,978.3,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
69.972,71.07,0.0,485.5,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
82.838,83.753,65.2,971.0,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
84.423,85.46,79.7,956.5,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
87.753,88.729,601.4,956.5,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
90.802,91.473,217.4,963.8,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
94.46,95.131,195.7,956.5,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
95.741,96.534,275.4,956.5,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
98.363,99.4,43.5,978.3,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
100.558,101.778,21.7,985.5,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
106.655,107.996,7.2,971.0,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
110.253,111.655,65.2,971.0,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
113.729,115.375,0.0,956.5,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
117.265,118.485,29.0,985.5,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
120.131,121.838,7.2,978.3,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
131.229,133.119,36.2,869.6,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
141.144,142.485,144.9,927.5,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
144.985,146.022,347.8,934.8,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
148.095,149.863,0.0,753.6,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
151.279,152.084,118.3,972.2,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DFW
152.211,153.525,95.1,988.4,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DFW
155.107,156.509,188.4,963.8,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
160.777,161.753,0.0,855.1,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
164.802,166.265,0.0,971.0,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
167.973,169.193,0.0,978.3,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
171.204,172.241,0.0,963.8,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
218.436,220.448,0.0,985.5,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
260.302,262.253,0.0,971.0,AM-XBCS01-190816-153001.wav,AM-XBCS01-190816-153001.wav,y,i_neg,GS,DLW
49.068,50.775,0.0,971.0,AM-XBCS01-190817-084501.wav,AM-XBCS01-190817-084501.wav,y,i_neg,GS,DLW
140.142,141.371,67.3,967.5,AM-XBCS01-190817-084501.wav,AM-XBCS01-190817-084501.wav,y,i_neg,GS,DFW
176.679,177.411,181.2,985.5,AM-XBCS01-190817-084501.wav,AM-XBCS01-190817-084501.wav,y,i_neg,GS,DLW
177.776,179.056,7.2,985.5,AM-XBCS01-190817-084501.wav,AM-XBCS01-190817-084501.wav,y,i_neg,GS,DLW
