StartTime,EndTime,LowFreq,HighFreq,StartFile,EndFile,label,SignalCode,Type,Analyst
160.712,161.602,21.8,458.6,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DFW
169.805,170.964,0.0,992.5,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DLW
176.634,177.671,0.0,989.1,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DLW
185.902,186.939,27.2,940.2,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DLW
194.378,195.476,5.4,978.3,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DLW
201.024,202.061,10.9,717.4,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DLW
210.536,211.451,38.0,978.3,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DLW
218.219,219.378,0.0,978.3,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DLW
242.829,243.683,0.0,587.0,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DLW
255.153,256.467,12.6,959.7,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DFW
285.169,286.44,67.8,320.6,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DFW
293.476,294.878,0.0,434.8,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DLW
299.939,300.976,0.0,733.7,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DLW
315.244,315.976,0.0,548.9,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DLW
357.415,358.513,0.0,951.1,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DLW
366.438,367.475,0.0,945.7,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DLW
394.483,395.627,104.6,451.7,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DFW
407.855,409.562,23.2,953.9,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DLW
418.526,419.746,18.3,983.6,AU-XBBB01-180827-010000.wav,AU-XBBB01-180827-010000.wav,y,i_neg,GS,DLW
209.792,210.463,5.4,994.6,AU-XBBB01-180920-150000.wav,AU-XBBB01-180920-150000.wav,y,i_neg,GS,DLW
210.951,212.353,0.0,967.4,AU-XBBB01-180920-150000.wav,AU-XBBB01-180920-150000.wav,y,i_neg,GS,DLW
219.67,220.829,0.0,288.0,AU-XBBB01-180920-150000.wav,AU-XBBB01-180920-150000.wav,y,i_neg,GS,DLW
224.183,224.976,0.0,728.3,AU-XBBB01-180920-150000.wav,AU-XBBB01-180920-150000.wav,y,i_neg,GS,DLW
