"StartTime","EndTime","LowFreq","HighFreq","StartFile","EndFile","label","Type","SignalCode"
"326.962399938","341.223483682001",25.9,39.5,"AU-BSPM04-150318-154000.wav","AU-BSPM04-150318-154000.wav","y","i_neg","LM"
"468.161907328","474.331858067",27.4,42.7,"AU-BSPM04-150318-154000.wav","AU-BSPM04-150318-154000.wav","y","i_neg","LM"
"474.405749692","479.947621613001",27.3,38.4,"AU-BSPM04-150318-154000.wav","AU-BSPM04-150318-154000.wav","y","i_neg","LM"
"480.612646244001","486.819542796",26.9,34.8,"AU-BSPM04-150318-154000.wav","AU-BSPM04-150318-154000.wav","y","i_neg","LM"
"189.516587131","198.088015702",25.6,38,"AU-BSPM04-150318-160000.wav","AU-BSPM04-150318-160000.wav","y","i_neg","LM"
"271.595404865","276.102794027",29,41.1,"AU-BSPM04-150318-160000.wav","AU-BSPM04-150318-160000.wav","y","i_neg","LM"
"503.009197968","508.624961515001",31.9,41.4,"AU-BSPM04-150318-160000.wav","AU-BSPM04-150318-160000.wav","y","i_neg","LM"
"536.149592057","540.620035406",24.6,44.5,"AU-BSPM04-150318-160000.wav","AU-BSPM04-150318-160000.wav","y","i_neg","LM"
"558.856488608","563.400823583999",26.9,37.6,"AU-BSPM04-150318-160000.wav","AU-BSPM04-150318-160000.wav","y","i_neg","LM"
"571.344173337","578.548606835",26.7,40.1,"AU-BSPM04-150318-160000.wav","AU-BSPM04-150318-160000.wav","y","i_neg","LM"
"129.464862993","136.078163484999",30.6,38.9,"AU-BSPM04-150318-161000.wav","AU-BSPM04-150318-161000.wav","y","i_neg","LM"
"320.208705356999","326.858951663",31.2,39.4,"AU-BSPM04-150318-161000.wav","AU-BSPM04-150318-161000.wav","y","i_neg","LM"
"411.324468904","417.383582204",27.1,38.6,"AU-BSPM04-150318-161000.wav","AU-BSPM04-150318-161000.wav","y","i_neg","LM"
"459.228409791","462.368803879001",33.2,41.9,"AU-BSPM04-150318-161000.wav","AU-BSPM04-150318-161000.wav","y","i_neg","LM"
"585.184074815001","589.100330973",28.6,40.5,"AU-BSPM04-150318-161000.wav","AU-BSPM04-150318-161000.wav","y","i_neg","LM"
"64.4402324509992","69.8712669329998",27.4,37.7,"AU-BSPM04-150318-200000.wav","AU-BSPM04-150318-200000.wav","y","i_neg","LM"
"373.676685652999","383.060922106",27.6,41.4,"AU-BSPM04-150318-200000.wav","AU-BSPM04-150318-200000.wav","y","i_neg","LM"
"52.1963900859992","61.6175723519991",29.4,40.5,"AU-BSPM04-150318-202000.wav","AU-BSPM04-150318-202000.wav","y","i_neg","LM"
"253.432843287999","262.632350677",26,37.9,"AU-BSPM04-150318-202000.wav","AU-BSPM04-150318-202000.wav","y","i_neg","LM"
"444.886045259","456.893434420999",27.5,40.4,"AU-BSPM04-150319-020000.wav","AU-BSPM04-150319-020000.wav","y","i_neg","LM"
